source,target,relation,weight
72,31,Leadership,{'weight': 0.6336913225737218}
72,31,Responding,{'weight': 0.233122009623613}
72,31,Seeking Help,{'weight': 0.08576079462509835}
72,31,Morale,{'weight': 0.03154963320110002}
72,31,Seeking Input,{'weight': 0.011606461431184656}
72,31,Monitoring,{'weight': 0.00426977854528211}
72,1,Morale,{'weight': 0.6336913225737218}
72,1,Leadership,{'weight': 0.233122009623613}
72,1,Responding,{'weight': 0.08576079462509835}
72,1,Seeking Help,{'weight': 0.03154963320110002}
72,1,Seeking Input,{'weight': 0.011606461431184656}
72,1,Monitoring,{'weight': 0.00426977854528211}
72,11,Morale,{'weight': 0.6336913225737218}
72,11,Leadership,{'weight': 0.233122009623613}
72,11,Responding,{'weight': 0.08576079462509835}
72,11,Seeking Help,{'weight': 0.03154963320110002}
72,11,Seeking Input,{'weight': 0.011606461431184656}
72,11,Monitoring,{'weight': 0.00426977854528211}
72,29,Seeking Help,{'weight': 0.6336913225737218}
72,29,Leadership,{'weight': 0.23312200962361296}
72,29,Responding,{'weight': 0.08576079462509835}
72,29,Morale,{'weight': 0.03154963320110002}
72,29,Seeking Input,{'weight': 0.011606461431184656}
72,29,Monitoring,{'weight': 0.00426977854528211}
20,0,Seeking Help,{'weight': 1.5862654493961552}
20,0,Leadership,{'weight': 0.9568439053677154}
20,0,Responding,{'weight': 1.1856961364460463}
20,0,Morale,{'weight': 0.1804096942283984}
20,0,Seeking Input,{'weight': 0.06636901749465399}
20,0,Monitoring,{'weight': 0.024415797067030984}
20,29,Seeking Help,{'weight': 1.5862654493961552}
20,29,Leadership,{'weight': 0.9568439053677152}
20,29,Responding,{'weight': 1.185696136446046}
20,29,Morale,{'weight': 0.1804096942283984}
20,29,Seeking Input,{'weight': 0.06636901749465399}
20,29,Monitoring,{'weight': 0.024415797067030984}
20,30,Responding,{'weight': 0.6336913225737218}
20,30,Seeking Help,{'weight': 0.233122009623613}
20,30,Leadership,{'weight': 0.08576079462509835}
20,30,Morale,{'weight': 0.03154963320110002}
20,30,Seeking Input,{'weight': 0.011606461431184656}
20,30,Monitoring,{'weight': 0.00426977854528211}
20,31,Leadership,{'weight': 0.6336913225737218}
20,31,Responding,{'weight': 0.23312200962361296}
20,31,Seeking Help,{'weight': 0.08576079462509835}
20,31,Morale,{'weight': 0.03154963320110002}
20,31,Seeking Input,{'weight': 0.011606461431184656}
20,31,Monitoring,{'weight': 0.00426977854528211}
0,20,Responding,{'weight': 0.6336913225737218}
0,20,Seeking Help,{'weight': 0.233122009623613}
0,20,Leadership,{'weight': 0.08576079462509835}
0,20,Morale,{'weight': 0.03154963320110002}
0,20,Seeking Input,{'weight': 0.011606461431184656}
0,20,Monitoring,{'weight': 0.00426977854528211}
0,29,Responding,{'weight': 0.7194521171988202}
0,29,Seeking Help,{'weight': 0.264671642824713}
0,29,Leadership,{'weight': 0.31888280424871135}
0,29,Morale,{'weight': 0.043156094632284675}
0,29,Seeking Input,{'weight': 0.6452977840049066}
0,29,Monitoring,{'weight': 0.00853955709056422}
0,30,Seeking Input,{'weight': 0.6336913225737218}
0,30,Leadership,{'weight': 0.233122009623613}
0,30,Responding,{'weight': 0.08576079462509835}
0,30,Seeking Help,{'weight': 0.03154963320110002}
0,30,Morale,{'weight': 0.011606461431184656}
0,30,Monitoring,{'weight': 0.00426977854528211}
0,17,Seeking Input,{'weight': 0.6768474172060066}
0,17,Responding,{'weight': 0.699366028870839}
0,17,Seeking Help,{'weight': 0.8052129118239185}
0,17,Morale,{'weight': 0.14886006102729837}
0,17,Leadership,{'weight': 0.6495675625501887}
0,17,Monitoring,{'weight': 0.020146018521748875}
0,1,Seeking Input,{'weight': 0.6336913225737218}
0,1,Responding,{'weight': 0.233122009623613}
0,1,Seeking Help,{'weight': 0.08576079462509835}
0,1,Morale,{'weight': 0.03154963320110002}
0,1,Leadership,{'weight': 0.011606461431184656}
0,1,Monitoring,{'weight': 0.00426977854528211}
0,31,Leadership,{'weight': 3.168456612868609}
0,31,Responding,{'weight': 0.8708876181210357}
0,31,Seeking Help,{'weight': 0.5219540267000081}
0,31,Morale,{'weight': 0.13780499423558473}
0,31,Seeking Input,{'weight': 0.05069562427002074}
0,31,Monitoring,{'weight': 0.2502011238047414}
0,10,Seeking Input,{'weight': 0.163736273550937}
0,10,Leadership,{'weight': 1.6220848611425374}
0,10,Responding,{'weight': 1.6519401556932725}
0,10,Seeking Help,{'weight': 1.649364715798355}
0,10,Morale,{'weight': 0.8799186396573033}
0,10,Monitoring,{'weight': 0.03295535415759521}
0,63,Leadership,{'weight': 0.00426977854528211}
0,63,Responding,{'weight': 0.233122009623613}
0,63,Seeking Help,{'weight': 0.6336913225737218}
0,63,Morale,{'weight': 0.08576079462509835}
0,63,Seeking Input,{'weight': 0.03154963320110002}
0,63,Monitoring,{'weight': 0.011606461431184656}
0,77,Leadership,{'weight': 4.070893864190745}
