source,target,weight
20,72,3.1095448509124606e-45
20,0,2.545626610246177
72,20,3.1095448509124606e-45
0,20,2.545626610246177
0,17,0.0002682332522606271
0,4,1.9903745421729495
0,10,1.991229742845976
0,77,2.6983563192565723
0,63,0.03511278168943371
0,79,1.9948534536923792
17,0,0.0002682332522606271
17,10,0.005198135524646689
4,0,1.9903745421729495
4,6,1.9928485129951552
4,10,3.2726711740625056
4,77,5.6922531813283305e-21
4,79,5.034997426200957e-09
10,0,1.991229742845976
10,17,0.005198135524646689
10,6,1.4412266395037997e-08
10,4,3.2726711740625056
10,77,2.8923302884691563e-06
77,0,2.6983563192565723
77,10,2.8923302884691563e-06
77,4,5.6922531813283305e-21
77,63,3.210239423496264e-18
63,0,0.03511278168943371
63,79,9.571381920437687e-06
63,77,3.210239423496264e-18
79,0,1.9948534536923792
79,4,5.034997426200957e-09
79,63,9.571381920437687e-06
6,10,1.4412266395037997e-08
6,4,1.9928485129951552
