source,target,weight
72,31,252.0
72,1,2.0
72,11,20.0
72,29,20.0
72,20,6.0
72,32,58.0
72,0,94.0
72,10,2.0
72,34,6.0
72,28,6.0
72,30,20.0
72,46,42.0
72,62,30.0
72,6,14.0
72,74,4.0
72,37,2.0
72,17,12.0
72,13,2.0
72,69,6.0
72,63,12.0
72,79,10.0
72,4,22.0
72,3,36.0
72,8,4.0
72,78,2.0
31,72,252.0
31,20,10.0
31,0,1230.0
31,29,60.0
31,62,250.0
31,11,44.0
31,28,10.0
31,6,20.0
31,30,50.0
31,32,336.0
31,46,100.0
31,34,10.0
31,35,6.0
31,74,22.0
31,69,38.0
31,1,4.0
31,73,6.0
31,17,20.0
31,37,12.0
31,61,10.0
31,16,2.0
31,25,10.0
31,4,368.0
31,52,2.0
31,26,2.0
31,110,2.0
31,10,12.0
31,3,322.0
31,77,98.0
31,63,16.0
31,8,36.0
31,79,30.0
31,78,2.0
1,72,2.0
1,31,4.0
1,0,6.0
1,32,4.0
1,11,2.0
1,69,2.0
1,46,6.0
1,4,2.0
1,3,2.0
11,72,20.0
11,31,44.0
11,1,2.0
11,0,104.0
11,62,54.0
11,61,2.0
11,32,32.0
11,17,4.0
11,33,8.0
11,30,6.0
11,6,4.0
11,69,2.0
11,74,6.0
11,46,10.0
29,72,20.0
29,31,60.0
29,20,12.0
29,0,110.0
29,62,8.0
29,6,6.0
29,17,12.0
29,46,24.0
29,32,18.0
29,30,2.0
29,69,10.0
29,74,4.0
29,4,2.0
20,72,6.0
20,31,10.0
20,29,12.0
20,0,1350.0
20,30,6.0
20,17,16.0
20,32,24.0
20,62,8.0
20,61,2.0
20,34,154.0
20,46,496.0
20,19,162.0
20,6,46.0
20,10,70.0
20,47,60.0
20,4,8.0
20,77,2.0
20,63,2.0
20,3,2.0
32,72,58.0
32,31,336.0
32,1,4.0
32,11,32.0
32,29,18.0
32,20,24.0
32,0,284.0
32,30,16.0
32,17,18.0
32,62,102.0
32,6,6.0
32,34,6.0
32,73,4.0
32,61,12.0
32,46,40.0
32,22,12.0
32,16,2.0
32,25,6.0
32,35,8.0
32,74,4.0
32,28,8.0
32,37,10.0
32,36,2.0
32,69,8.0
0,72,94.0
0,31,1230.0
0,1,6.0
0,11,104.0
0,29,110.0
0,20,1350.0
0,32,284.0
0,30,130.0
0,17,354.0
0,10,304.0
0,37,42.0
0,62,490.0
0,25,6.0
0,63,180.0
0,6,146.0
0,46,1198.0
0,69,102.0
0,34,352.0
0,61,76.0
0,73,20.0
0,33,30.0
0,28,24.0
0,16,40.0
0,109,2.0
0,74,106.0
0,4,1144.0
0,7,14.0
0,77,1162.0
0,5,452.0
0,84,18.0
0,93,2.0
0,56,26.0
0,106,4.0
0,48,12.0
0,45,2.0
0,8,174.0
0,23,10.0
0,3,1116.0
0,19,152.0
0,47,72.0
0,79,294.0
0,78,56.0
0,81,2.0
0,102,4.0
0,104,4.0
10,72,2.0
10,31,12.0
10,20,70.0
10,0,304.0
10,17,16.0
10,46,36.0
10,74,12.0
10,5,8.0
10,61,4.0
10,6,8.0
10,19,10.0
10,63,62.0
10,3,38.0
10,77,72.0
10,4,370.0
10,79,14.0
10,78,18.0
10,8,14.0
10,102,2.0
34,72,6.0
34,31,10.0
34,20,154.0
34,32,6.0
34,0,352.0
34,17,2.0
34,4,2.0
34,46,162.0
34,74,6.0
34,6,22.0
34,47,16.0
34,19,26.0
34,3,2.0
28,72,6.0
28,31,10.0
28,32,8.0
28,0,24.0
28,30,2.0
28,17,2.0
28,6,2.0
28,46,26.0
28,4,12.0
28,69,4.0
28,62,2.0
28,5,2.0
28,77,4.0
28,3,14.0
28,8,16.0
30,72,20.0
30,31,50.0
30,11,6.0
30,29,2.0
30,20,6.0
30,32,16.0
30,0,130.0
30,28,2.0
30,6,4.0
30,62,10.0
30,46,84.0
30,17,4.0
30,33,4.0
30,69,20.0
30,74,6.0
30,75,2.0
46,72,42.0
46,31,100.0
46,1,6.0
46,11,10.0
46,29,24.0
46,20,496.0
46,32,40.0
46,0,1198.0
46,10,36.0
46,34,162.0
46,28,26.0
46,30,84.0
46,17,78.0
46,37,2.0
46,62,6.0
46,25,44.0
46,63,8.0
46,6,56.0
46,16,26.0
46,74,102.0
46,69,110.0
46,26,26.0
46,4,214.0
46,7,2.0
46,73,2.0
46,59,6.0
46,33,4.0
46,5,36.0
46,106,12.0
46,48,4.0
46,56,2.0
46,61,18.0
46,19,102.0
46,47,60.0
46,77,404.0
46,79,62.0
46,8,68.0
46,3,482.0
46,78,24.0
46,12,4.0
46,104,10.0
46,88,4.0
46,103,6.0
46,105,2.0
46,45,2.0
46,81,2.0
62,72,30.0
62,31,250.0
62,11,54.0
62,29,8.0
62,20,8.0
62,32,102.0
62,0,490.0
62,28,2.0
62,30,10.0
62,46,6.0
62,17,6.0
62,25,4.0
62,6,44.0
62,63,2.0
62,69,8.0
62,61,2.0
62,33,8.0
6,72,14.0
6,31,20.0
6,11,4.0
6,29,6.0
6,20,46.0
6,32,6.0
6,0,146.0
6,10,8.0
6,34,22.0
6,28,2.0
6,30,4.0
6,46,56.0
6,62,44.0
6,47,2.0
6,19,8.0
6,4,16.0
6,77,6.0
6,3,8.0
74,72,4.0
74,31,22.0
74,11,6.0
74,29,4.0
74,32,4.0
74,0,106.0
74,10,12.0
74,34,6.0
74,30,6.0
74,46,102.0
74,17,2.0
74,25,4.0
74,26,2.0
74,69,8.0
74,4,4.0
74,16,4.0
74,5,110.0
37,72,2.0
37,31,12.0
37,32,10.0
37,0,42.0
37,46,2.0
37,17,4.0
37,25,2.0
17,72,12.0
17,31,20.0
17,11,4.0
17,29,12.0
17,20,16.0
17,32,18.0
17,0,354.0
17,10,16.0
17,34,2.0
17,28,2.0
17,30,4.0
17,46,78.0
17,62,6.0
17,74,2.0
17,37,4.0
17,61,6.0
17,12,2.0
17,69,20.0
17,63,24.0
17,25,2.0
17,26,2.0
17,5,32.0
17,19,10.0
17,85,6.0
17,16,2.0
17,77,46.0
17,3,50.0
17,8,10.0
17,79,22.0
17,4,32.0
17,101,4.0
17,102,2.0
13,72,2.0
69,72,6.0
69,31,38.0
69,1,2.0
69,11,2.0
69,29,10.0
69,32,8.0
69,0,102.0
69,28,4.0
69,30,20.0
69,46,110.0
69,62,8.0
69,74,8.0
69,17,20.0
69,25,12.0
69,26,6.0
69,4,68.0
69,16,10.0
69,70,2.0
69,3,110.0
69,79,8.0
69,77,50.0
69,8,18.0
63,72,12.0
63,31,16.0
63,20,2.0
63,0,180.0
63,10,62.0
63,46,8.0
63,62,2.0
63,17,24.0
63,77,64.0
63,3,46.0
63,4,296.0
63,78,4.0
63,79,26.0
63,8,70.0
63,102,2.0
79,72,10.0
79,31,30.0
79,0,294.0
79,10,14.0
79,46,62.0
79,17,22.0
79,69,8.0
79,63,26.0
79,4,326.0
79,77,250.0
79,3,282.0
79,45,2.0
79,8,56.0
79,78,48.0
79,101,2.0
79,98,4.0
4,72,22.0
4,31,368.0
4,1,2.0
4,29,2.0
4,20,8.0
4,0,1144.0
4,10,370.0
4,34,2.0
4,28,12.0
4,46,214.0
4,6,16.0
4,74,4.0
4,17,32.0
4,69,68.0
4,63,296.0
4,79,326.0
4,73,2.0
4,16,10.0
4,5,2.0
4,77,522.0
4,8,374.0
4,3,850.0
4,78,140.0
4,45,10.0
4,12,2.0
4,101,2.0
4,88,8.0
4,103,4.0
4,81,2.0
4,98,6.0
3,72,36.0
3,31,322.0
3,1,2.0
3,20,2.0
3,0,1116.0
3,10,38.0
3,34,2.0
3,28,14.0
3,46,482.0
3,6,8.0
3,17,50.0
3,69,110.0
3,63,46.0
3,79,282.0
3,4,850.0
3,77,946.0
3,5,2.0
3,78,92.0
3,8,350.0
3,101,6.0
3,104,12.0
3,88,4.0
3,103,10.0
3,105,6.0
3,45,2.0
3,39,4.0
3,40,4.0
3,81,8.0
3,98,4.0
3,23,6.0
3,102,6.0
3,56,4.0
8,72,4.0
8,31,36.0
8,0,174.0
8,10,14.0
8,28,16.0
8,46,68.0
8,17,10.0
8,69,18.0
8,63,70.0
8,79,56.0
8,4,374.0
8,3,350.0
8,77,148.0
8,78,18.0
8,98,6.0
78,72,2.0
78,31,2.0
78,0,56.0
78,10,18.0
78,46,24.0
78,63,4.0
78,79,48.0
78,4,140.0
78,3,92.0
78,8,18.0
78,77,64.0
35,31,6.0
35,32,8.0
35,33,2.0
73,31,6.0
73,32,4.0
73,0,20.0
73,46,2.0
73,4,2.0
61,31,10.0
61,11,2.0
61,20,2.0
61,32,12.0
61,0,76.0
61,10,4.0
61,46,18.0
61,62,2.0
61,17,6.0
61,52,2.0
61,48,4.0
61,5,22.0
61,16,6.0
61,106,2.0
16,31,2.0
16,32,2.0
16,0,40.0
16,46,26.0
16,74,4.0
16,17,2.0
16,69,10.0
16,4,10.0
16,61,6.0
16,5,6.0
25,31,10.0
25,32,6.0
25,0,6.0
25,46,44.0
25,62,4.0
25,74,4.0
25,37,2.0
25,17,2.0
25,69,12.0
52,31,2.0
52,61,2.0
26,31,2.0
26,46,26.0
26,74,2.0
26,17,2.0
26,69,6.0
110,31,2.0
77,31,98.0
77,20,2.0
77,0,1162.0
77,10,72.0
77,28,4.0
77,46,404.0
77,6,6.0
77,17,46.0
77,69,50.0
77,63,64.0
77,79,250.0
77,4,522.0
77,3,946.0
77,8,148.0
77,78,64.0
77,12,2.0
77,39,2.0
77,40,2.0
77,23,4.0
77,103,2.0
77,5,6.0
33,11,8.0
33,0,30.0
33,30,4.0
33,46,4.0
33,62,8.0
33,35,2.0
19,20,162.0
19,0,152.0
19,10,10.0
19,34,26.0
19,46,102.0
19,6,8.0
19,17,10.0
19,47,12.0
47,20,60.0
47,0,72.0
47,34,16.0
47,46,60.0
47,6,2.0
47,19,12.0
22,32,12.0
36,32,2.0
109,0,2.0
7,0,14.0
7,46,2.0
7,5,2.0
5,0,452.0
5,10,8.0
5,28,2.0
5,46,36.0
5,74,110.0
5,17,32.0
5,4,2.0
5,3,2.0
5,61,22.0
5,16,6.0
5,77,6.0
5,48,6.0
5,7,2.0
5,23,4.0
5,56,6.0
84,0,18.0
93,0,2.0
56,0,26.0
56,46,2.0
56,3,4.0
56,5,6.0
106,0,4.0
106,46,12.0
106,61,2.0
48,0,12.0
48,46,4.0
48,61,4.0
48,5,6.0
45,0,2.0
45,46,2.0
45,79,2.0
45,4,10.0
45,3,2.0
23,0,10.0
23,3,6.0
23,77,4.0
23,5,4.0
81,0,2.0
81,46,2.0
81,4,2.0
81,3,8.0
102,0,4.0
102,10,2.0
102,17,2.0
102,63,2.0
102,3,6.0
104,0,4.0
104,46,10.0
104,3,12.0
75,30,2.0
59,46,6.0
12,46,4.0
12,17,2.0
12,4,2.0
12,77,2.0
88,46,4.0
88,4,8.0
88,3,4.0
103,46,6.0
103,4,4.0
103,3,10.0
103,77,2.0
105,46,2.0
105,3,6.0
85,17,6.0
101,17,4.0
101,79,2.0
101,4,2.0
101,3,6.0
70,69,2.0
98,79,4.0
98,4,6.0
98,3,4.0
98,8,6.0
39,3,4.0
39,77,2.0
40,3,4.0
40,77,2.0
