source,target,weight
72,31,2.0
72,1,2.0
72,11,2.0
72,29,2.0
31,72,2.0
31,20,2.0
31,0,10.0
31,77,2.0
1,72,2.0
1,0,2.0
11,72,2.0
29,72,2.0
29,20,8.0
29,0,4.0
20,31,2.0
20,29,8.0
20,0,10.0
20,30,2.0
0,31,10.0
0,1,2.0
0,29,4.0
0,20,10.0
0,30,2.0
0,17,8.0
0,10,18.0
0,63,8.0
0,4,28.0
0,77,58.0
0,8,4.0
0,3,12.0
0,79,14.0
77,31,2.0
77,0,58.0
77,10,22.0
77,28,2.0
77,6,4.0
77,17,2.0
77,63,8.0
77,79,6.0
77,4,18.0
77,3,16.0
77,8,4.0
77,78,2.0
77,39,2.0
77,40,2.0
30,20,2.0
30,0,2.0
17,0,8.0
17,10,10.0
17,77,2.0
17,3,6.0
17,8,6.0
17,79,6.0
10,0,18.0
10,17,10.0
10,6,4.0
10,63,2.0
10,3,2.0
10,77,22.0
10,4,12.0
63,0,8.0
63,10,2.0
63,77,8.0
63,3,6.0
63,4,14.0
4,0,28.0
4,10,12.0
4,46,2.0
4,6,4.0
4,63,14.0
4,79,18.0
4,77,18.0
4,8,12.0
4,3,8.0
8,0,4.0
8,17,6.0
8,4,12.0
8,77,4.0
3,0,12.0
3,10,2.0
3,17,6.0
3,63,6.0
3,79,2.0
3,4,8.0
3,77,16.0
79,0,14.0
79,17,6.0
79,4,18.0
79,77,6.0
79,3,2.0
6,10,4.0
6,4,4.0
6,77,4.0
28,77,2.0
46,4,2.0
78,77,2.0
39,77,2.0
40,77,2.0
