source,target,weight
72,31,100.0
72,1,2.0
72,11,14.0
72,29,8.0
72,20,6.0
72,32,6.0
72,0,30.0
72,10,2.0
72,34,2.0
72,28,4.0
72,30,16.0
72,46,14.0
72,62,16.0
72,6,10.0
72,74,2.0
72,37,2.0
72,63,12.0
31,72,100.0
31,20,6.0
31,0,200.0
31,29,28.0
31,62,30.0
31,11,14.0
31,28,6.0
31,6,16.0
31,30,10.0
31,32,10.0
31,46,10.0
31,34,4.0
31,35,2.0
31,74,6.0
31,4,22.0
31,10,4.0
31,77,14.0
31,63,16.0
1,72,2.0
1,0,4.0
11,72,14.0
11,31,14.0
11,0,8.0
11,62,6.0
29,72,8.0
29,31,28.0
29,20,12.0
29,0,24.0
29,62,4.0
29,6,4.0
20,72,6.0
20,31,6.0
20,29,12.0
20,0,248.0
20,30,4.0
20,17,10.0
20,32,4.0
20,34,28.0
20,46,262.0
20,19,14.0
20,6,26.0
20,10,14.0
20,47,16.0
20,4,6.0
20,77,2.0
20,63,2.0
32,72,6.0
32,31,10.0
32,20,4.0
32,0,32.0
32,62,14.0
32,6,2.0
0,72,30.0
0,31,200.0
0,1,4.0
0,11,8.0
0,29,24.0
0,20,248.0
0,32,32.0
0,30,10.0
0,17,138.0
0,10,170.0
0,37,6.0
0,62,98.0
0,25,2.0
0,63,170.0
0,6,76.0
0,46,380.0
0,69,6.0
0,34,96.0
0,4,506.0
0,77,486.0
0,8,28.0
0,3,80.0
0,19,30.0
0,47,20.0
0,79,154.0
0,78,28.0
10,72,2.0
10,31,4.0
10,20,14.0
10,0,170.0
10,17,10.0
10,46,22.0
10,6,8.0
10,19,10.0
10,63,58.0
10,3,4.0
10,77,58.0
10,4,310.0
10,79,12.0
10,78,18.0
10,8,8.0
34,72,2.0
34,31,4.0
34,20,28.0
34,0,96.0
34,17,2.0
34,46,118.0
34,6,8.0
34,47,8.0
28,72,4.0
28,31,6.0
28,77,4.0
30,72,16.0
30,31,10.0
30,20,4.0
30,0,10.0
30,6,2.0
46,72,14.0
46,31,10.0
46,20,262.0
46,0,380.0
46,10,22.0
46,34,118.0
46,17,10.0
46,62,2.0
46,63,8.0
46,6,22.0
46,4,30.0
46,5,4.0
46,19,66.0
46,47,38.0
46,77,14.0
46,79,2.0
62,72,16.0
62,31,30.0
62,11,6.0
62,29,4.0
62,32,14.0
62,0,98.0
62,46,2.0
62,25,2.0
62,6,44.0
62,63,2.0
6,72,10.0
6,31,16.0
6,29,4.0
6,20,26.0
6,32,2.0
6,0,76.0
6,10,8.0
6,34,8.0
6,30,2.0
6,46,22.0
6,62,44.0
6,47,2.0
6,4,16.0
6,77,4.0
74,72,2.0
74,31,6.0
37,72,2.0
37,0,6.0
63,72,12.0
63,31,16.0
63,20,2.0
63,0,170.0
63,10,58.0
63,46,8.0
63,62,2.0
63,17,18.0
63,77,64.0
63,3,34.0
63,4,274.0
63,78,4.0
63,79,26.0
63,8,66.0
35,31,2.0
4,31,22.0
4,20,6.0
4,0,506.0
4,10,310.0
4,46,30.0
4,6,16.0
4,17,16.0
4,69,2.0
4,63,274.0
4,79,190.0
4,77,200.0
4,8,138.0
4,3,114.0
4,78,116.0
4,45,6.0
77,31,14.0
77,20,2.0
77,0,486.0
77,10,58.0
77,28,4.0
77,46,14.0
77,6,4.0
77,17,26.0
77,63,64.0
77,79,110.0
77,4,200.0
77,3,56.0
77,8,34.0
77,78,46.0
77,39,2.0
77,40,2.0
77,23,4.0
17,20,10.0
17,0,138.0
17,10,10.0
17,34,2.0
17,46,10.0
17,63,18.0
17,77,26.0
17,3,6.0
17,8,6.0
17,79,20.0
17,4,16.0
19,20,14.0
19,0,30.0
19,10,10.0
19,46,66.0
19,47,4.0
47,20,16.0
47,0,20.0
47,34,8.0
47,46,38.0
47,6,2.0
47,19,4.0
25,0,2.0
25,62,2.0
69,0,6.0
69,4,2.0
8,0,28.0
8,10,8.0
8,17,6.0
8,63,66.0
8,79,4.0
8,4,138.0
8,3,2.0
8,77,34.0
8,78,2.0
3,0,80.0
3,10,4.0
3,17,6.0
3,63,34.0
3,79,14.0
3,4,114.0
3,77,56.0
3,78,8.0
3,8,2.0
79,0,154.0
79,10,12.0
79,46,2.0
79,17,20.0
79,63,26.0
79,4,190.0
79,77,110.0
79,3,14.0
79,45,2.0
79,8,4.0
79,78,22.0
78,0,28.0
78,10,18.0
78,63,4.0
78,79,22.0
78,4,116.0
78,3,8.0
78,8,2.0
78,77,46.0
5,46,4.0
45,79,2.0
45,4,6.0
39,77,2.0
40,77,2.0
23,77,4.0
