source,target,weight
72,31,143.0
72,1,4.0
72,11,15.0
72,29,17.0
72,20,3.0
72,32,25.0
72,0,38.0
72,10,2.0
72,34,4.0
72,28,3.0
72,30,18.0
72,46,44.0
72,62,14.0
72,6,8.0
72,74,2.0
72,37,1.0
72,13,6.0
72,17,1.0
72,3,21.0
72,78,1.0
72,4,2.0
20,0,541.0
20,29,16.0
20,30,4.0
20,31,3.0
20,17,4.0
20,32,4.0
20,46,201.0
20,34,55.0
20,19,62.0
20,10,19.0
20,6,21.0
20,47,21.0
20,77,1.0
20,63,2.0
0,20,1083.0
0,29,30.0
0,30,36.0
0,17,104.0
0,1,4.0
0,32,58.0
0,31,502.0
0,10,139.0
0,11,12.0
0,37,35.0
0,62,230.0
0,25,2.0
0,72,13.0
0,63,101.0
0,6,67.0
0,46,481.0
0,69,24.0
0,34,226.0
0,61,1.0
0,16,35.0
0,74,13.0
0,7,1.0
0,77,699.0
0,4,424.0
0,5,41.0
0,84,10.0
0,93,1.0
0,56,2.0
0,48,3.0
0,8,75.0
0,3,355.0
0,19,63.0
0,47,34.0
0,79,133.0
0,78,12.0
62,0,207.0
62,25,4.0
62,11,8.0
62,32,28.0
62,31,156.0
62,29,4.0
62,6,20.0
62,63,1.0
62,72,5.0
62,46,1.0
62,30,2.0
62,17,2.0
62,69,2.0
62,61,1.0
62,20,8.0
31,0,378.0
31,29,40.0
31,11,33.0
31,28,6.0
31,6,9.0
31,30,32.0
31,72,96.0
31,32,129.0
31,20,8.0
31,46,62.0
31,34,10.0
31,62,113.0
31,35,10.0
31,74,9.0
31,69,7.0
31,1,4.0
31,73,5.0
31,17,4.0
31,37,14.0
31,61,6.0
31,16,1.0
31,25,6.0
31,4,88.0
31,52,3.0
31,3,68.0
31,10,2.0
31,77,17.0
31,79,8.0
31,8,6.0
6,62,16.0
6,0,31.0
6,31,7.0
6,30,2.0
6,72,4.0
6,32,1.0
6,29,2.0
6,46,17.0
6,34,10.0
6,20,20.0
6,10,5.0
6,19,2.0
6,77,2.0
6,4,6.0
32,34,1.0
32,73,3.0
32,31,148.0
32,0,44.0
32,72,20.0
32,20,26.0
32,62,5.0
32,61,4.0
32,30,13.0
32,22,14.0
32,17,5.0
32,16,2.0
32,29,11.0
32,25,4.0
32,46,10.0
32,35,8.0
32,74,2.0
32,11,8.0
32,6,2.0
32,28,3.0
32,37,10.0
32,1,1.0
17,0,49.0
17,32,4.0
17,31,5.0
17,72,6.0
17,29,6.0
17,37,4.0
17,61,1.0
17,30,3.0
17,12,1.0
17,69,1.0
17,63,7.0
17,46,33.0
17,20,5.0
17,5,26.0
17,19,4.0
17,85,4.0
17,3,13.0
17,8,4.0
17,79,4.0
17,10,3.0
17,4,4.0
17,77,16.0
17,101,4.0
46,32,1.0
46,29,5.0
46,31,16.0
46,30,3.0
46,0,364.0
46,16,4.0
46,74,4.0
46,69,13.0
46,17,17.0
46,4,65.0
46,1,2.0
46,34,92.0
46,5,11.0
46,6,31.0
46,33,4.0
46,106,4.0
46,20,269.0
46,19,54.0
46,47,35.0
46,63,5.0
46,10,8.0
46,77,169.0
46,8,31.0
46,3,196.0
46,79,28.0
46,78,9.0
46,12,2.0
46,104,3.0
46,88,1.0
46,103,5.0
46,105,1.0
46,81,2.0
61,32,2.0
61,31,3.0
61,0,1.0
61,11,1.0
61,52,4.0
69,46,16.0
69,4,5.0
69,31,4.0
69,77,30.0
69,3,22.0
74,46,3.0
74,0,8.0
74,5,4.0
4,46,48.0
4,69,22.0
4,0,258.0
4,31,117.0
4,10,196.0
4,6,7.0
4,8,117.0
4,63,130.0
4,79,135.0
4,3,225.0
4,77,142.0
4,78,68.0
4,17,7.0
4,45,4.0
4,20,4.0
4,12,1.0
4,88,3.0
4,81,1.0
4,72,15.0
4,98,3.0
34,0,67.0
34,20,49.0
34,46,42.0
34,17,3.0
34,47,6.0
34,6,4.0
34,19,14.0
10,46,9.0
10,31,4.0
10,0,41.0
10,17,11.0
10,20,51.0
10,19,10.0
10,63,43.0
10,3,21.0
10,77,22.0
10,4,273.0
10,6,2.0
10,79,4.0
10,78,8.0
10,8,4.0
85,17,3.0
106,0,4.0
5,3,2.0
5,4,1.0
47,20,30.0
47,0,20.0
47,46,25.0
47,34,6.0
47,6,1.0
47,19,11.0
19,46,28.0
19,20,70.0
19,0,43.0
19,34,12.0
19,17,3.0
19,6,4.0
77,0,478.0
77,31,43.0
77,39,1.0
77,40,2.0
77,28,3.0
77,78,22.0
77,63,33.0
77,3,463.0
77,8,79.0
77,10,33.0
77,17,11.0
77,79,136.0
77,4,228.0
77,6,3.0
77,46,209.0
77,23,6.0
77,12,1.0
77,5,4.0
77,69,22.0
63,77,38.0
63,0,77.0
63,3,37.0
63,4,145.0
63,78,1.0
63,17,5.0
63,8,41.0
63,31,10.0
63,10,23.0
63,72,6.0
63,46,1.0
63,79,1.0
79,0,99.0
79,77,110.0
79,4,78.0
79,3,68.0
79,78,17.0
79,46,18.0
79,17,8.0
79,8,16.0
79,45,1.0
79,63,24.0
79,10,7.0
79,69,4.0
79,31,19.0
79,72,8.0
79,98,2.0
78,0,20.0
78,3,8.0
78,77,24.0
78,4,25.0
78,79,15.0
78,63,2.0
78,10,2.0
78,46,3.0
8,0,11.0
8,77,41.0
8,3,29.0
8,79,12.0
8,78,8.0
8,63,6.0
8,4,25.0
8,10,7.0
8,46,11.0
8,31,10.0
8,72,2.0
8,69,6.0
8,98,3.0
3,0,263.0
3,77,337.0
3,4,240.0
3,46,191.0
3,79,123.0
3,8,93.0
3,10,9.0
3,78,41.0
3,31,112.0
3,17,13.0
3,101,3.0
3,1,1.0
3,103,5.0
3,104,4.0
3,105,3.0
3,69,19.0
3,39,1.0
3,40,1.0
3,88,1.0
3,81,1.0
3,6,4.0
3,98,3.0
3,72,10.0
3,63,4.0
3,20,1.0
101,79,1.0
101,3,2.0
101,4,2.0
104,46,4.0
104,3,3.0
88,46,2.0
88,4,2.0
88,3,1.0
103,4,2.0
103,77,2.0
45,3,2.0
45,46,1.0
81,0,1.0
81,3,3.0
