source,target,weight
72,31,4.0
72,1,4.0
72,11,5.0
72,29,7.0
72,20,1.0
72,32,2.0
72,0,3.0
72,10,2.0
72,34,1.0
72,28,1.0
72,30,2.0
20,0,63.0
20,29,16.0
20,30,4.0
20,31,3.0
20,17,3.0
20,32,4.0
20,46,48.0
20,34,8.0
20,19,8.0
20,10,3.0
20,6,11.0
20,47,2.0
0,20,130.0
0,29,12.0
0,30,8.0
0,17,86.0
0,1,3.0
0,32,18.0
0,31,65.0
0,10,107.0
0,11,8.0
0,37,6.0
0,62,48.0
0,25,2.0
0,72,1.0
0,63,86.0
0,6,34.0
0,46,167.0
0,69,12.0
0,34,46.0
0,77,180.0
0,4,215.0
0,8,17.0
0,3,62.0
0,19,12.0
0,47,5.0
0,79,89.0
0,78,10.0
62,0,58.0
62,25,2.0
62,11,6.0
62,32,8.0
62,31,23.0
62,29,3.0
62,6,13.0
62,63,1.0
31,0,28.0
31,29,10.0
31,11,6.0
31,28,3.0
31,6,1.0
31,30,1.0
6,62,10.0
6,0,13.0
6,31,3.0
6,30,2.0
6,46,2.0
6,34,3.0
6,20,13.0
6,10,5.0
6,77,2.0
6,4,6.0
17,0,30.0
17,63,4.0
17,46,6.0
17,20,3.0
17,3,3.0
17,8,3.0
17,79,4.0
17,10,1.0
17,4,3.0
17,77,10.0
46,0,135.0
46,17,2.0
46,4,1.0
46,34,56.0
46,5,1.0
46,6,11.0
46,20,164.0
46,19,27.0
46,47,8.0
46,63,4.0
46,10,5.0
46,77,1.0
4,46,17.0
4,69,4.0
4,0,118.0
4,31,13.0
4,10,137.0
4,6,7.0
4,8,42.0
4,63,106.0
4,79,60.0
4,3,43.0
4,77,57.0
4,78,29.0
4,17,1.0
34,0,15.0
34,20,8.0
34,46,19.0
34,17,3.0
10,46,4.0
10,31,4.0
10,0,21.0
10,17,11.0
10,20,21.0
10,19,10.0
10,63,17.0
10,3,3.0
10,77,20.0
10,4,201.0
10,6,2.0
10,79,1.0
10,78,6.0
47,20,6.0
19,46,1.0
19,20,4.0
19,0,1.0
77,0,127.0
77,31,12.0
77,39,1.0
77,40,2.0
77,28,3.0
77,78,10.0
77,63,19.0
77,3,44.0
77,8,16.0
77,10,15.0
77,17,4.0
77,79,22.0
77,4,43.0
77,6,1.0
77,46,11.0
77,23,6.0
63,77,14.0
63,0,66.0
63,3,33.0
63,4,111.0
63,78,1.0
63,17,2.0
63,8,30.0
63,31,4.0
63,10,1.0
79,0,48.0
79,77,20.0
79,4,25.0
79,3,6.0
79,78,3.0
79,46,2.0
79,17,6.0
79,8,1.0
79,45,1.0
79,63,21.0
79,10,3.0
78,0,7.0
78,3,2.0
78,77,5.0
78,4,4.0
78,79,4.0
78,63,2.0
8,0,3.0
8,77,10.0
8,3,2.0
8,79,1.0
8,78,1.0
8,63,5.0
8,4,2.0
