source,target,weight
72,31,96.0
72,1,4.0
72,11,13.0
72,29,10.0
72,20,3.0
72,32,9.0
72,0,19.0
72,10,2.0
72,34,4.0
72,28,2.0
72,30,18.0
72,46,18.0
72,62,12.0
72,6,6.0
72,74,2.0
72,37,1.0
20,0,106.0
20,29,16.0
20,30,4.0
20,31,3.0
20,17,3.0
20,32,4.0
20,46,87.0
20,34,23.0
20,19,16.0
20,10,3.0
20,6,14.0
20,47,9.0
20,77,1.0
20,63,2.0
0,20,227.0
0,29,15.0
0,30,32.0
0,17,95.0
0,1,4.0
0,32,38.0
0,31,257.0
0,10,126.0
0,11,10.0
0,37,35.0
0,62,225.0
0,25,2.0
0,72,11.0
0,63,99.0
0,6,43.0
0,46,269.0
0,69,20.0
0,34,57.0
0,77,567.0
0,4,330.0
0,8,19.0
0,3,117.0
0,19,18.0
0,47,12.0
0,79,111.0
0,78,11.0
62,0,201.0
62,25,4.0
62,11,8.0
62,32,28.0
62,31,156.0
62,29,4.0
62,6,20.0
62,63,1.0
62,72,5.0
62,46,1.0
62,30,2.0
62,17,2.0
62,69,2.0
62,61,1.0
62,20,8.0
31,0,174.0
31,29,23.0
31,11,17.0
31,28,3.0
31,6,5.0
31,30,7.0
31,72,61.0
31,32,37.0
31,20,3.0
31,46,30.0
31,34,6.0
31,62,92.0
31,35,2.0
31,74,6.0
31,69,2.0
31,1,4.0
31,73,2.0
31,17,2.0
6,62,16.0
6,0,18.0
6,31,7.0
6,30,2.0
6,72,4.0
6,32,1.0
6,29,2.0
6,46,3.0
6,34,4.0
6,20,15.0
6,10,5.0
6,77,2.0
6,4,6.0
32,34,1.0
32,73,1.0
32,31,3.0
32,0,1.0
32,72,2.0
32,20,1.0
32,62,1.0
17,0,32.0
17,63,6.0
17,46,6.0
17,20,3.0
17,3,3.0
17,8,3.0
17,79,4.0
17,10,1.0
17,4,4.0
17,77,12.0
46,31,4.0
46,0,205.0
46,17,2.0
46,4,14.0
46,34,81.0
46,5,2.0
46,6,15.0
46,20,259.0
46,19,51.0
46,47,35.0
46,63,5.0
46,10,8.0
46,77,18.0
46,8,2.0
46,3,6.0
46,79,5.0
46,78,2.0
4,46,26.0
4,69,4.0
4,0,204.0
4,31,29.0
4,10,195.0
4,6,7.0
4,8,86.0
4,63,125.0
4,79,102.0
4,3,127.0
4,77,101.0
4,78,64.0
4,17,6.0
4,45,4.0
4,20,3.0
34,0,20.0
34,20,9.0
34,46,23.0
34,17,3.0
34,47,1.0
10,46,7.0
10,31,4.0
10,0,35.0
10,17,11.0
10,20,22.0
10,19,10.0
10,63,43.0
10,3,21.0
10,77,22.0
10,4,273.0
10,6,2.0
10,79,4.0
10,78,8.0
10,8,4.0
47,20,30.0
47,0,20.0
47,46,25.0
47,34,6.0
47,6,1.0
47,19,11.0
19,46,8.0
19,20,4.0
19,0,1.0
77,0,333.0
77,31,14.0
77,39,1.0
77,40,2.0
77,28,3.0
77,78,18.0
77,63,33.0
77,3,64.0
77,8,20.0
77,10,25.0
77,17,5.0
77,79,75.0
77,4,123.0
77,6,1.0
77,46,21.0
77,23,6.0
63,77,38.0
63,0,77.0
63,3,35.0
63,4,141.0
63,78,1.0
63,17,5.0
63,8,41.0
63,31,10.0
63,10,23.0
63,72,6.0
63,46,1.0
63,79,1.0
79,0,81.0
79,77,56.0
79,4,47.0
79,3,15.0
79,78,13.0
79,46,9.0
79,17,6.0
79,8,3.0
79,45,1.0
79,63,24.0
79,10,7.0
78,0,18.0
78,3,8.0
78,77,19.0
78,4,25.0
78,79,15.0
78,63,2.0
78,10,2.0
78,46,3.0
8,0,4.0
8,77,11.0
8,3,2.0
8,79,1.0
8,78,1.0
8,63,5.0
8,4,3.0
8,10,3.0
8,46,2.0
3,0,5.0
3,77,2.0
3,4,1.0
