source,target,weight
72,31,4.0
72,1,4.0
72,11,5.0
72,29,7.0
72,20,1.0
72,32,2.0
72,0,3.0
72,10,2.0
72,34,1.0
72,28,1.0
72,30,2.0
20,0,52.0
20,29,16.0
20,30,4.0
20,31,3.0
20,17,1.0
20,32,4.0
20,46,15.0
20,34,4.0
20,19,4.0
20,10,3.0
20,6,11.0
0,20,115.0
0,29,4.0
0,30,4.0
0,17,12.0
0,1,3.0
0,32,2.0
0,31,21.0
0,10,54.0
0,11,2.0
0,37,2.0
0,63,1.0
0,6,16.0
0,46,133.0
0,69,12.0
0,34,44.0
0,77,63.0
0,4,98.0
0,8,12.0
0,3,17.0
0,19,4.0
0,47,4.0
0,79,74.0
0,78,3.0
6,0,9.0
6,46,2.0
6,34,3.0
6,20,13.0
6,10,5.0
6,77,2.0
17,0,9.0
17,3,3.0
17,8,3.0
17,79,4.0
17,10,1.0
17,4,3.0
17,77,2.0
46,0,81.0
46,34,24.0
46,5,1.0
46,6,11.0
46,20,67.0
46,19,15.0
46,47,6.0
46,63,1.0
46,10,5.0
4,46,4.0
4,69,4.0
4,0,49.0
4,31,2.0
4,10,7.0
4,6,2.0
4,8,22.0
4,63,29.0
4,79,30.0
4,3,15.0
4,77,21.0
4,78,10.0
34,0,13.0
34,20,2.0
34,46,8.0
10,46,2.0
10,0,4.0
10,17,11.0
10,20,21.0
10,19,10.0
10,63,1.0
10,3,2.0
10,77,14.0
10,4,23.0
10,6,1.0
77,0,70.0
77,31,10.0
77,39,1.0
77,40,2.0
77,28,3.0
77,78,4.0
77,63,3.0
77,3,27.0
77,8,8.0
77,10,7.0
77,17,2.0
77,79,6.0
77,4,27.0
77,6,1.0
77,46,11.0
63,77,4.0
63,0,6.0
63,3,3.0
63,4,1.0
79,0,40.0
79,77,8.0
79,4,17.0
79,3,4.0
79,78,2.0
79,46,2.0
79,17,4.0
79,8,1.0
79,45,1.0
