source,target,weight
20,0,1.0
20,10,1.0
20,46,1.0
20,6,2.0
0,17,1.0
0,46,5.0
0,10,1.0
0,6,2.0
0,77,7.0
0,1,1.0
0,79,9.0
0,4,5.0
6,46,2.0
6,20,2.0
6,4,1.0
17,0,2.0
17,10,1.0
17,4,1.0
17,79,1.0
46,0,12.0
46,5,1.0
46,34,13.0
46,20,11.0
46,63,1.0
46,6,3.0
46,10,1.0
4,46,1.0
4,10,9.0
4,8,20.0
4,63,23.0
4,79,25.0
4,78,13.0
4,0,7.0
4,6,1.0
4,77,1.0
34,0,1.0
34,46,4.0
34,20,1.0
10,0,2.0
10,20,1.0
10,46,2.0
10,63,1.0
10,77,1.0
10,4,5.0
79,0,8.0
79,8,1.0
79,77,1.0
79,4,2.0
79,45,1.0
77,0,5.0
77,4,1.0
77,79,1.0
