source,target,weight
72,31,6.9103300138999995
72,1,0.55
72,11,1.3592424243000003
72,29,1.2734280303999999
72,20,0.35
72,32,2.4935798592
72,0,3.0046626984000007
72,10,0.435
72,34,-0.0305844156
72,28,0.0
72,30,0.3318181819
72,46,2.2980871213
72,62,0.3175943105
72,6,0.0
72,74,0.625
72,37,0.2272727273
72,13,0.0
72,17,0.2575757576
72,3,1.4041666666000001
72,78,0.0
72,4,0.0
20,0,30.27327478880001
20,29,1.0690277778
20,30,1.35625
20,31,0.0
20,17,0.4876373626
20,32,0.9333333333
20,46,17.6426951688
20,28,0.175
20,34,6.467759048399999
20,19,6.524338263
20,10,1.7812319625
20,6,1.6039949495
20,47,2.7518664824000005
20,77,0.0
20,63,0.0
0,20,56.4357853527
0,29,12.403163780699998
0,30,15.836694624799993
0,17,27.8669225222
0,1,10.204052197899998
0,32,14.800976431
0,31,66.56958374950008
0,10,20.67102595329999
0,11,15.8946665966
0,37,4.670163690500001
0,62,14.7360766291
0,25,1.3333333333
0,72,9.5033813332
0,63,11.550123256500001
0,6,9.171160313300001
0,46,62.432793290500044
0,69,3.9834415584000005
0,34,25.017026653099993
0,61,3.3000000001000003
0,73,1.7175595237999999
0,33,1.0644588744999999
0,28,4.5595833333
0,16,4.455887897
0,109,0.0
0,74,6.188281625799999
0,7,0.8837662337
0,77,46.74055506549999
0,51,0.0
0,75,0.4166666667
0,68,0.525
0,26,0.030357142899999995
0,4,55.700404704900045
0,13,0.5428571429
0,22,0.3333333333
0,59,0.0
0,70,0.9
0,5,23.957331048800008
0,84,1.7733465607999999
0,93,0.5
0,56,3.380952381
0,48,1.7616529304
0,45,0.0
0,8,9.081169849
0,23,1.9566666667
0,3,31.485395447299997
0,19,8.8495549745
0,47,3.3487694806999997
0,79,14.108828075100003
0,78,1.5322845805
0,102,0.0
0,104,0.28125
62,0,10.885170246100001
62,25,0.25
62,11,3.6079960318
62,32,5.543195045600001
62,31,8.6402787489
62,29,0.2317460317
62,6,1.2087000960999998
62,63,0.425
62,72,0.6519047619
62,46,0.1
62,30,0.2183333333
62,17,0.4683333333
62,69,0.85
62,61,0.3481481481
62,20,1.1857142857
62,33,0.33333333330000003
31,0,31.08050165680001
31,29,8.1627641778
31,11,7.522609039299999
31,28,1.3646558467
31,6,1.1318939394
31,30,7.4191053911000004
31,72,12.388525342800001
31,32,9.304541104699998
31,20,1.3880303029999999
31,46,3.4349296537000003
31,34,4.366006493399999
31,62,7.4715337301
31,35,0.6367316017
31,74,0.45409090910000005
31,69,1.6509562658999999
31,1,1.1421428571
31,73,0.4283333333
31,17,1.4232142856999999
31,37,4.2485714285
31,61,0.17500000000000004
31,16,0.13636363640000002
31,25,-0.015909090900000002
31,4,8.14519031
31,52,0.4791666667
31,110,0.0
31,13,0.431547619
31,3,8.910765954199999
31,10,0.19511904759999998
31,77,2.9347009474
31,79,0.30727272729999994
31,8,0.6781250000000001
31,78,0.1089634986
31,63,0.033333333300000004
6,62,0.9950000000000001
6,0,3.9352723665
6,31,1.535625
6,30,1.2
6,72,0.125
6,32,-0.1358585859
6,29,1.275
6,11,1.1641414141
6,28,0.7
6,13,0.375
6,46,1.7211309524000002
6,34,0.6104166666999999
6,20,1.125
6,10,-0.125
6,19,0.875
6,77,-0.125
6,4,0.13636363640000002
32,34,0.225
32,73,1.225
32,31,9.5214298391
32,0,4.7932892815
32,72,-0.041666666699999994
32,20,1.07265625
32,62,0.17137445880000002
32,61,-0.609375
32,30,0.0803571429
32,22,0.6416666665999999
32,17,-0.234375
32,16,0.0
32,29,0.21837121210000002
32,25,0.5666666667
32,46,0.12499999999999997
32,35,0.21250000000000002
32,74,1.0
32,11,1.2116071429000002
32,6,0.22916666670000002
32,28,0.1466071429
32,37,0.8153509701
32,1,0.5
32,36,0.0770833333
32,69,-0.1666666667
17,0,11.0276594066
17,32,1.41875
17,31,1.3011904762
17,72,1.5125
17,29,1.875
17,37,0.85
17,61,0.0
17,30,3.2261904761999998
17,12,0.25
17,69,2.7953125
17,63,1.0454545455
17,46,4.2642045455
17,25,1.2
17,26,1.2
17,11,1.6312499999999999
17,74,1.375
17,51,0.0
17,1,1.9
17,34,1.2
17,20,2.4204545455
17,68,1.2
17,70,1.2
17,28,1.0
17,62,0.525
17,13,0.0
17,5,-0.125
17,19,0.75
17,85,0.0
17,16,0.0
17,3,0.20378787880000004
17,8,0.32878787880000004
17,79,0.32878787880000004
17,10,0.1121212121
17,4,0.375
17,77,1.6079545455
17,101,0.0
17,102,0.0
17,64,0.0
46,32,3.1995760582000004
46,29,1.425
46,31,1.8675805676000001
46,30,4.1723544972
46,0,26.745980811300004
46,16,0.3898809524
46,74,3.167309403500001
46,69,4.879184704099999
46,26,1.0658068782
46,25,1.7991402115
46,17,1.7504755291
46,4,8.024762935599998
46,7,0.325
46,28,1.8444444443999999
46,62,0.0
46,73,0.7
46,1,0.9354761904
46,72,0.45
46,37,0.2
46,59,0.12777777769999998
46,11,1.1970833333
46,70,0.1794014121
46,34,8.807838121299996
46,5,1.4804563491999998
46,6,3.2275772144
46,33,0.0625
46,106,0.3638888889
46,48,0.1
46,56,0.0
46,61,1.2583333333
46,20,15.170340931100005
46,19,4.813742784999999
46,47,2.7402224163999995
46,63,0.565
46,10,0.875
46,77,9.962359684099999
46,8,3.275418728
46,3,8.178395090499999
46,79,2.5642282519
46,78,0.8870825603
46,12,0.455952381
46,104,0.0
46,88,0.0
46,103,0.1354166667
46,105,0.0
46,81,0.0
61,32,0.15625
61,31,0.15625
61,0,2.6726136364000004
61,11,0.15625
61,52,0.0
61,20,0.7
61,48,0.25
61,10,0.0
61,5,0.8363636364
61,16,0.21276223780000003
61,46,0.2906843157
61,106,0.0
11,0,4.043793741100001
11,32,-0.3199404762
11,17,-0.16249999999999998
11,62,0.1904761905
11,33,0.0
11,30,1.9263979077
11,6,0.1018560606
11,1,1.2145833333999998
11,31,5.0838194445000005
11,46,-0.13124999999999998
11,25,0.2
11,35,0.41666666669999997
11,10,0.0416666667
11,34,0.0
11,26,0.0
11,70,0.0872727273
11,28,0.0
11,13,0.0
11,22,0.29375
11,37,1.0052083333
11,20,0.79375
11,73,0.4583333333
11,29,0.4583333333
11,72,0.4583333333
33,62,0.12857142859999998
33,0,0.40249999999999997
33,11,1.4024999999999999
33,30,1.25
33,35,1.0
69,32,0.6454545455
69,26,0.6454545455
69,25,0.6454545455
69,0,3.8937884894000003
69,30,0.753452381
69,1,0.3333333333
69,11,0.3333333333
69,62,0.25
69,46,3.7249915825000004
69,29,1.0892857142999999
69,74,0.5
69,4,1.45
69,16,0.0
69,28,-0.10625
69,31,1.0885714286
69,72,0.8285714286
69,17,0.6869783550999999
69,70,0.2454545455
69,77,0.9596362433
69,3,1.1814066951
69,8,0.5
30,32,0.1643939394
30,46,3.1016666667
30,31,2.2516666667
30,69,0.2516666667
30,62,-0.3356060606
30,0,4.9372727273
30,29,0.5
30,75,0.38727272729999995
30,74,0.38727272729999995
30,11,2.3872727273
30,72,1.0
30,28,0.0
30,20,0.0
30,16,1.0
74,26,0.5
74,46,3.3687411712000004
74,31,0.7605519481
74,0,3.4157649806999997
74,25,0.4
74,29,0.0
74,30,0.0
74,4,0.5
74,16,0.1666666667
74,72,0.1605519481
74,11,0.5666666667
74,32,0.6666666667
74,69,0.1006892231
74,17,0.1006892231
74,73,0.0708333333
74,5,4.098192640700001
74,10,0.04069264070000002
74,34,0.72
26,46,-0.0178571429
26,31,-0.0178571429
4,46,4.443164381800001
4,69,3.3025193492999994
4,74,0.0
4,16,0.0
4,29,0.0
4,0,22.240315131200013
4,28,0.75
4,31,9.405479091999997
4,73,0.0
4,1,-0.0375
4,34,0.41833333329999994
4,32,0.0
4,10,7.872713860499999
4,6,0.8671428571
4,8,11.717946647699998
4,63,9.167333060499997
4,79,8.997679120599997
4,3,20.48669845099999
4,77,14.5507312498
4,78,4.860314546599999
4,17,1.3881746032
4,45,-0.21666666670000004
4,20,1.2619047619
4,12,0.1214285714
4,88,0.5321428571
4,81,0.025
4,72,0.7258519720000001
4,98,0.41688912939999995
4,103,0.075
25,46,0.1
25,0,0.0
25,31,0.0
25,69,0.0
25,32,0.0
25,37,0.0
25,11,0.0
16,4,-0.05
16,69,0.2
16,0,0.8583333333000001
16,46,0.46770833329999995
16,5,0.43645833329999995
16,48,0.0
16,7,0.0
28,69,0.0
28,4,0.0
28,0,0.2371780302
28,46,0.1357142857
28,62,0.1357142857
28,30,0.1357142857
28,17,0.1357142857
28,8,-0.2666666667
1,31,1.0285714285999998
1,46,-0.1277777778
1,0,1.4277625153
1,51,-0.024999999999999994
1,37,0.35
1,74,0.0
1,11,0.7982142857000001
1,30,0.425
1,28,0.0
1,25,0.0
1,70,-0.25
1,17,-0.25
1,32,-0.2
1,13,0.11249999999999999
1,34,0.1478021978
34,0,4.992025613199999
34,31,1.1723717948999999
34,20,3.2502554113
34,46,2.4861363635999996
34,32,0.0
34,30,0.3499999999999999
34,11,0.5
34,1,0.35
34,29,0.45
34,37,0.0
34,17,0.0
34,47,-0.285547619
34,6,0.3582142857
34,19,0.40044047619999995
34,4,0.3
34,77,0.0
10,11,0.0
10,46,0.6375
10,31,0.0
10,32,0.0
10,0,2.0882575757999997
10,74,0.0
10,5,0.5
10,61,0.0
10,17,-0.1729166667
10,20,0.7204545454000002
10,19,1.0121212121
10,63,1.6704004329999997
10,3,0.9708333333
10,77,1.3979166667
10,4,4.239104645399999
10,6,0.2
10,79,0.85
10,78,1.65
10,8,0.0666666667
13,1,0.175
13,0,0.33749999999999997
13,11,0.1
13,72,-0.22425595240000012
13,29,-0.22425595240000012
13,6,0.1
13,30,0.0
22,0,0.0
22,31,0.0
22,17,0.0
37,0,0.1753510378
37,31,0.075
37,29,0.29500000000000004
37,11,-0.043974359000000005
37,20,-0.11
37,30,-0.015
37,72,-0.11
70,0,-0.0833333333
70,31,-0.0833333333
75,11,0.20833333329999998
75,0,0.20833333329999998
85,17,0.375
106,0,0.5660774411
5,0,8.459865107200002
5,46,0.1823652228
5,74,3.2863904151000005
5,23,0.6051388889
5,10,0.46352813849999996
5,16,0.2839015151
5,56,0.6702991453
5,61,0.10833333329999997
5,28,0.27361111109999997
5,17,0.4818452381
5,48,0.5015584416000001
5,7,0.5
5,3,0.1457142857
5,4,0.1457142857
7,0,0.9955357143
48,46,-0.15
48,16,-0.15
47,20,1.6699716604
47,0,0.9934240414000002
47,46,1.351136564
47,34,0.579047619
47,6,0.1806451613
47,19,0.175
19,46,3.1116889129000005
19,20,4.763075225000001
19,0,4.1572112279999995
19,34,1.3680429293
19,17,0.1869047619
19,6,0.3333333333
77,0,21.607676110000003
77,31,4.8394642858
77,39,0.05
77,40,0.05
77,28,0.3
77,78,2.5101136363000003
77,63,1.2911904762000002
77,3,21.481114641999994
77,8,5.333334886
77,10,2.3515404041
77,17,0.7162878788
77,79,9.655439581699998
77,4,20.293736048200007
77,6,0.0904761905
77,46,9.954125329100002
77,23,0.25
77,12,0.0898897202
77,5,-0.07321428569999999
77,69,1.4716278858999998
77,34,0.9853113553000001
63,77,3.6088924964999998
63,0,8.373809385100001
63,3,2.4503209290000005
63,4,3.7588671049999993
63,78,0.5
63,17,1.7232375957
63,8,2.6484017371
63,31,0.8674999999999999
63,10,-0.12990634369999998
63,72,0.63
63,46,0.060416666699999996
63,79,0.38333333329999997
79,0,5.806360208399998
79,77,5.0147914798
79,4,3.0142301205999993
79,3,2.2429162156999998
79,78,1.0495765282
79,46,0.47295634929999997
79,17,0.8708333333000002
79,8,0.6775892857000002
79,45,-0.05
79,63,0.6523072119
79,10,0.9
79,69,0.1784090909
79,31,0.7302083333
79,72,-0.20327380959999997
79,98,-0.251948052
78,0,1.1489583333
78,3,1.475
78,77,2.2201394928
