source,target,weight
72,31,38.597710713399984
72,1,1.1
72,11,2.7184848486000006
72,29,2.5468560608
72,20,0.7
72,32,4.903826385
72,0,21.324624819799997
72,10,0.87
72,34,-0.0611688312
72,28,0.0
72,30,2.6636363638000002
72,46,5.4961742426
72,62,1.9389981448
72,6,0.25
72,74,1.5711038962
72,37,0.4545454546
72,17,2.1401515152
72,13,-0.4485119048000002
72,69,1.6571428572
72,63,1.26
72,79,-0.40654761919999993
72,4,1.4517039440000001
72,3,5.914803227199998
72,8,1.3
72,78,0.0
31,72,38.597710713399984
31,20,2.7760606059999997
31,0,189.79213812499984
31,29,15.5755283556
31,62,31.5569582914
31,11,21.971846866599996
31,28,2.7293116934
31,6,5.3350378788
31,30,18.891544115600002
31,32,37.65194188760001
31,46,10.6050204426
31,34,10.257012986799998
31,35,1.2734632034
31,74,2.4292857144
31,69,5.479055388999999
31,1,3.6414285714
31,73,0.8566666666
31,17,5.4488095238000005
31,37,8.497142857000002
31,61,0.6625000000000001
31,16,0.27272727280000003
31,25,-0.031818181800000005
31,4,35.10133880400003
31,52,0.9583333334
31,26,-0.0357142858
31,110,0.0
31,10,0.39023809519999997
31,13,0.863095238
31,22,0.0
31,3,30.9294389454
31,77,15.5483304664
31,63,1.735
31,8,6.2011742426
31,79,2.0749621212
31,78,0.2179269972
1,72,1.1
1,31,3.6414285714
1,0,22.068025030799987
1,32,0.6000000000000001
1,11,3.0380952381999995
1,69,0.6666666666
1,46,1.6153968252
1,4,-0.075
1,17,1.9
1,51,-0.04999999999999999
1,37,0.7
1,74,0.0
1,30,0.15000000000000002
1,28,0.0
1,25,0.0
1,70,-0.5
1,13,0.5750000000000001
1,34,0.7
1,3,0.0
11,72,2.7184848486000006
11,31,21.971846866599996
11,1,3.0380952381999995
11,0,32.38673611160001
11,62,7.596944444599999
11,61,0.3125
11,32,1.7833333334000003
11,17,2.3500000000000005
11,33,2.8049999999999997
11,30,6.741212121399999
11,6,2.5319949494
11,69,0.6666666666
11,74,1.1333333334
11,46,2.1316666665999997
11,25,0.4
11,35,0.8333333333999999
11,10,0.0833333334
11,34,1.0
11,26,0.0
11,70,0.1745454546
11,28,0.0
11,13,0.2
11,22,0.0
29,72,2.5468560608
29,31,15.5755283556
29,20,2.1380555556
29,0,22.0313275614
29,62,0.46349206339999993
29,6,2.55
29,17,3.7499999999999996
29,46,2.85
29,32,0.43674242420000003
29,30,1.0
29,69,2.1785714286
29,74,0.0
29,4,0.0
29,13,-0.4485119048000002
20,72,0.7
20,31,2.7760606059999997
20,29,2.1380555556
20,0,173.41812028299984
20,30,2.425
20,17,5.5286838162
20,32,4.0119791666
20,62,2.3714285714
20,61,1.4
20,34,19.436028919400005
20,46,65.62607219979999
20,28,0.35
20,19,22.574826975999994
20,6,5.457989899000001
20,10,5.0033730158
20,47,8.8436762856
20,4,2.5238095238000002
20,77,0.0
20,63,0.0
20,3,1.4
32,72,4.903826385
32,31,37.65194188760001
32,1,0.6000000000000001
32,11,1.7833333334000003
32,29,0.43674242420000003
32,20,4.0119791666
32,0,39.188531425
32,30,0.48950216459999996
32,17,2.3687500000000004
32,62,11.429139008799996
32,6,0.18661616160000005
32,34,0.45
32,73,2.45
32,61,-0.90625
32,46,6.649152116400001
32,22,1.2833333331999999
32,16,0.0
32,25,1.1333333334
32,35,0.42500000000000004
32,74,3.3333333334
32,28,0.2932142858
32,37,1.6307019402
32,36,0.1541666666
32,69,0.9575757576
32,4,0.0
32,10,0.0
0,72,21.324624819799997
0,31,189.79213812499984
0,1,22.068025030799987
0,11,32.38673611160001
0,29,22.0313275614
0,20,173.41812028299984
0,32,39.188531425
0,30,37.461722583000025
0,17,73.77416385759997
0,10,45.518567058200006
0,37,6.056994047600001
0,62,48.92106517897146
0,25,2.6666666666
0,63,39.8478652832
0,6,26.212865359599995
0,46,175.90754820360002
0,69,15.754460095600002
0,34,56.68477119919999
0,61,11.945227272999999
0,73,1.4767857142
0,33,2.933917749
0,28,9.593522727
0,16,4.0516594518
0,109,0.0
0,74,19.20809321299999
0,4,155.24143967219987
0,7,3.7586038960000003
0,77,136.69646235099995
0,51,0.0
0,75,0.0
0,68,1.05
0,26,0.06071428580000002
0,13,1.7607142858
0,22,0.6666666666
0,5,62.82476027720006
0,84,3.5466931216
0,93,1.0
0,56,6.4333333334
0,106,1.1321548822
0,48,2.8301240426000005
0,45,0.0
0,8,23.556926638599986
0,23,3.9133333334000002
0,3,94.23383323720002
0,19,26.013532405000003
0,47,8.6843870442
0,79,39.830376566999995
0,78,5.3624858276
0,81,0.125
0,102,1.0
0,104,0.5625
10,72,0.87
10,31,0.39023809519999997
10,11,0.0833333334
10,20,5.0033730158
10,32,0.0
10,0,45.518567058200006
10,17,-0.12159090920000001
10,46,3.0250000000000004
10,74,0.08138528140000004
10,5,1.9270562769999997
10,61,0.0
10,6,0.15000000000000002
10,19,2.0242424242
10,63,3.0809881785999993
10,3,3.5843650794000004
10,77,7.498914141599999
10,4,24.223637011799994
10,79,3.5
10,78,4.0
10,8,0.620940171
10,102,1.0
34,72,-0.0611688312
34,31,10.257012986799998
34,1,0.7
34,11,1.0
34,20,19.436028919400005
34,32,0.45
34,0,56.68477119919999
34,30,0.6999999999999998
34,17,2.4000000000000004
34,4,1.4366666665999999
34,46,22.5879489698
34,74,1.44
34,6,1.9372619047999997
34,47,0.5870000000000001
34,19,3.5369668109999997
34,3,0.0583333334
34,77,1.9706227106
28,72,0.0
28,31,2.7293116934
28,1,0.0
28,11,0.0
28,20,0.35
28,32,0.2932142858
28,0,9.593522727
28,30,0.2714285714
28,17,2.2714285714
28,6,1.4
28,46,3.9603174601999998
28,4,1.5
28,69,-0.2125
28,62,0.2714285714
28,5,0.5472222221999999
28,77,0.6
28,3,0.29024531020000005
28,8,0.41666666659999996
30,72,2.6636363638000002
30,31,18.891544115600002
30,1,0.15000000000000002
