source,target,relation,weight
20,0,Text Preprocessing,{'weight': 3.914246559505154}
20,0,Prediction Experiments,{'weight': 3.1843382790162953}
20,29,Model Extraction,{'weight': 3.9914457346489307}
20,29,GHOST,{'weight': 1.1589750305599515}
20,29,Atomspace Visualizer,{'weight': 0.8495792347911172}
20,30,Model Extraction,{'weight': 1.3304819115496436}
20,30,GHOST,{'weight': 0.3347590442251781}
20,30,Atomspace Visualizer,{'weight': 0.3347590442251781}
20,31,Model Extraction,{'weight': 0.6652409557748218}
20,31,Atomspace Visualizer,{'weight': 0.24472847105479764}
20,31,GHOST,{'weight': 0.09003057317038048}
20,17,Model Extraction,{'weight': 0.6652409557748218}
20,17,Atomspace Visualizer,{'weight': 0.24472847105479764}
20,17,GHOST,{'weight': 0.09003057317038046}
20,32,Model Extraction,{'weight': 1.3304819115496436}
20,32,Atomspace Visualizer,{'weight': 0.4894569421095953}
20,32,GHOST,{'weight': 0.18006114634076092}
20,46,Topic Analysis,{'weight': 4.99144573464893}
20,46,Prediction Experiments,{'weight': 2.1589750305599518}
20,46,Text Preprocessing,{'weight': 1.849579234791117}
20,34,Topic Analysis,{'weight': 1.3304819115496436}
20,34,Prediction Experiments,{'weight': 0.4894569421095953}
20,34,Text Preprocessing,{'weight': 0.18006114634076092}
20,19,Topic Analysis,{'weight': 0.7552715289452022}
20,19,Prediction Experiments,{'weight': 0.9099694268296195}
20,19,Text Preprocessing,{'weight': 0.3347590442251781}
20,10,Text Preprocessing,{'weight': 0.6652409557748218}
20,10,Topic Analysis,{'weight': 0.24472847105479764}
20,10,Prediction Experiments,{'weight': 0.09003057317038048}
20,6,Text Preprocessing,{'weight': 1.9099694268296192}
20,6,Topic Analysis,{'weight': 1.9099694268296195}
20,6,Prediction Experiments,{'weight': 1.1800611463407606}
0,20,Model Extraction,{'weight': 0.6652409557748218}
0,20,GHOST,{'weight': 0.24472847105479764}
0,20,Atomspace Visualizer,{'weight': 0.09003057317038046}
0,20,Topic Analysis,{'weight': 26.275178734364545}
0,20,Text Preprocessing,{'weight': 12.136779485004395}
0,20,Prediction Experiments,{'weight': 15.588041780631036}
0,29,Model Extraction,{'weight': 1.3304819115496436}
0,29,GHOST,{'weight': 0.4894569421095953}
0,29,Atomspace Visualizer,{'weight': 0.18006114634076092}
0,30,Model Extraction,{'weight': 0.6652409557748218}
0,30,GHOST,{'weight': 0.24472847105479764}
0,30,Atomspace Visualizer,{'weight': 0.09003057317038046}
0,17,Model Extraction,{'weight': 0.6652409557748218}
0,17,Atomspace Visualizer,{'weight': 0.24472847105479764}
0,17,GHOST,{'weight': 0.09003057317038046}
0,17,Tools Usage,{'weight': 1.160600857916498}
0,17,Android development,{'weight': 0.5348969281697165}
0,17,Chatbot development,{'weight': 1.8588740728555277}
0,17,Components Integration,{'weight': 1.0316849207961243}
0,17,Avatar development,{'weight': 1.4139432202621336}
0,1,Model Extraction,{'weight': 0.6652409557748218}
0,1,Atomspace Visualizer,{'weight': 0.24472847105479764}
0,1,GHOST,{'weight': 0.09003057317038046}
0,1,Chatbot development,{'weight': 0.6364086465588308}
0,1,Components Integration,{'weight': 0.23412165725273665}
0,1,Avatar development,{'weight': 0.0861285444362687}
0,1,Tools Usage,{'weight': 0.03168492079612427}
0,1,Android development,{'weight': 0.011656230956039605}
0,32,Model Extraction,{'weight': 0.6652409557748218}
0,32,GHOST,{'weight': 0.24472847105479764}
0,32,Atomspace Visualizer,{'weight': 0.09003057317038046}
0,31,Model Extraction,{'weight': 0.6652409557748218}
0,31,GHOST,{'weight': 0.24472847105479764}
0,31,Atomspace Visualizer,{'weight': 0.09003057317038048}
0,31,Components Integration,{'weight': 1.616379956718746}
0,31,Tools Usage,{'weight': 0.515819752473622}
0,31,Avatar development,{'weight': 0.2989967720570345}
0,31,Chatbot development,{'weight': 1.784401759375299}
0,31,Android development,{'weight': 1.7844017593752988}
0,10,Model Extraction,{'weight': 0.6652409557748218}
0,10,GHOST,{'weight': 0.24472847105479764}
0,10,Atomspace Visualizer,{'weight': 0.09003057317038046}
0,10,Prediction Experiments,{'weight': 2.819938853659239}
0,10,Text Preprocessing,{'weight': 0.9396098079614975}
0,10,Topic Analysis,{'weight': 3.240451338379263}
0,10,Chatbot development,{'weight': 5.4789809725710805}
0,10,Avatar development,{'weight': 5.022250359624842}
0,10,Components Integration,{'weight': 1.1601576869916863}
0,10,Android development,{'weight': 1.9159304878438395}
0,10,Tools Usage,{'weight': 1.4226804929685528}
0,11,Model Extraction,{'weight': 0.6652409557748218}
0,11,GHOST,{'weight': 0.24472847105479764}
0,11,Atomspace Visualizer,{'weight': 0.09003057317038046}
0,37,Model Extraction,{'weight': 0.6652409557748218}
0,37,GHOST,{'weight': 0.24472847105479764}
0,37,Atomspace Visualizer,{'weight': 0.09003057317038046}
0,63,Tools Usage,{'weight': 0.6364086465588308}
0,63,Avatar development,{'weight': 0.23412165725273665}
0,63,Chatbot development,{'weight': 0.0861285444362687}
0,63,Components Integration,{'weight': 0.03168492079612427}
0,63,Android development,{'weight': 0.011656230956039605}
0,6,Prediction Experiments,{'weight': 1.334759044225178}
0,6,Text Preprocessing,{'weight': 0.9142465595051539}
0,6,Topic Analysis,{'weight': 2.7509943962696677}
0,46,Topic Analysis,{'weight': 24.489157394512716}
0,46,Text Preprocessing,{'weight': 14.377230823383657}
0,46,Prediction Experiments,{'weight': 19.1336117821036}
0,46,Chatbot development,{'weight': 5.793634144228856}
0,46,Components Integration,{'weight': 1.8118059781065576}
0,46,Tools Usage,{'weight': 0.7831316037345323}
0,46,Android development,{'weight': 1.1300234552564916}
0,46,Avatar development,{'weight': 1.4814048186735622}
0,69,Android development,{'weight': 0.6797497983109947}
0,69,Chatbot development,{'weight': 1.5069389503703983}
0,69,Avatar development,{'weight': 0.3519351224851296}
0,69,Components Integration,{'weight': 0.35193512248512965}
0,69,Tools Usage,{'weight': 0.10944100634834791}
0,34,Topic Analysis,{'weight': 12.321927646198573}
0,34,Text Preprocessing,{'weight': 7.343313309576243}
0,34,Prediction Experiments,{'weight': 9.334759044225175}
0,77,Components Integration,{'weight': 7.825566657191583}
0,77,Tools Usage,{'weight': 6.462282227128588}
0,77,Avatar development,{'weight': 8.562744317825786}
0,77,Chatbot development,{'weight': 12.258450157265525}
0,77,Android development,{'weight': 6.890956640588508}
0,4,Tools Usage,{'weight': 10.278270793752087}
0,4,Chatbot development,{'weight': 15.595875864913038}
0,4,Avatar development,{'weight': 11.596605492557789}
0,4,Android development,{'weight': 7.134512859012525}
0,4,Components Integration,{'weight': 9.394734989764553}
0,8,Components Integration,{'weight': 1.8905589936516523}
0,8,Avatar development,{'weight': 0.8434908989026821}
0,8,Tools Usage,{'weight': 0.9297629727357558}
0,8,Chatbot development,{'weight': 1.890558993651652}
0,8,Android development,{'weight': 1.4456281410582579}
0,3,Components Integration,{'weight': 1.383620043281254}
0,3,Android development,{'weight': 2.7210319177830504}
0,3,Tools Usage,{'weight': 1.6723288535709397}
0,3,Avatar development,{'weight': 1.2547041061608804}
0,3,Chatbot development,{'weight': 1.968315079203876}
0,19,Topic Analysis,{'weight': 2.660963823099287}
0,19,Text Preprocessing,{'weight': 0.6695180884503562}
0,19,Prediction Experiments,{'weight': 0.6695180884503562}
0,47,Topic Analysis,{'weight': 0.9099694268296195}
0,47,Text Preprocessing,{'weight': 0.3347590442251781}
0,47,Prediction Experiments,{'weight': 0.7552715289452022}
0,79,Components Integration,{'weight': 6.6172004160612525}
0,79,Chatbot development,{'weight': 13.570106615644919}
0,79,Tools Usage,{'weight': 6.5599688889729695}
0,79,Avatar development,{'weight': 7.875717104171543}
0,79,Android development,{'weight': 4.3770069751493095}
0,78,Chatbot development,{'weight': 1.2728172931176616}
0,78,Components Integration,{'weight': 0.4682433145054733}
0,78,Tools Usage,{'weight': 0.11781346523239297}
0,78,Android development,{'weight': 0.043341151752163874}
0,78,Avatar development,{'weight': 0.09778477539230832}
6,0,Topic Analysis,{'weight': 2.085753440494846}
6,0,Text Preprocessing,{'weight': 0.8242159863347734}
6,0,Prediction Experiments,{'weight': 1.0900305731703803}
6,46,Topic Analysis,{'weight': 1.3304819115496436}
6,46,Text Preprocessing,{'weight': 0.3347590442251781}
6,46,Prediction Experiments,{'weight': 0.3347590442251781}
6,34,Topic Analysis,{'weight': 1.9957228673244654}
6,34,Text Preprocessing,{'weight': 0.7341854131643929}
6,34,Prediction Experiments,{'weight': 0.2700917195111414}
6,20,Topic Analysis,{'weight': 2.9957228673244654}
6,20,Text Preprocessing,{'weight': 1.734185413164393}
6,20,Prediction Experiments,{'weight': 1.2700917195111412}
6,10,Text Preprocessing,{'weight': 0.6652409557748218}
6,10,Topic Analysis,{'weight': 0.24472847105479764}
6,10,Prediction Experiments,{'weight': 0.09003057317038048}
6,10,Avatar development,{'weight': 0.6364086465588308}
6,10,Components Integration,{'weight': 0.23412165725273665}
6,10,Android development,{'weight': 0.0861285444362687}
6,10,Chatbot development,{'weight': 0.03168492079612427}
6,10,Tools Usage,{'weight': 0.011656230956039605}
6,77,Avatar development,{'weight': 0.6364086465588308}
6,77,Components Integration,{'weight': 0.23412165725273665}
6,77,Android development,{'weight': 0.0861285444362687}
6,77,Chatbot development,{'weight': 0.03168492079612427}
6,77,Tools Usage,{'weight': 0.011656230956039605}
17,0,Avatar development,{'weight': 1.9208821706325319}
17,0,Components Integration,{'weight': 0.6405004033780107}
17,0,Tools Usage,{'weight': 0.3635913534411692}
17,0,Chatbot development,{'weight': 0.9883437690439605}
17,0,Android development,{'weight': 0.08668230350432773}
17,3,Avatar development,{'weight': 0.9566588482478362}
17,3,Components Integration,{'weight': 0.2974914988449852}
17,3,Tools Usage,{'weight': 0.7341934219511391}
17,3,Chatbot development,{'weight': 0.3519351224851296}
17,3,Android development,{'weight': 0.65972110847091}
17,8,Avatar development,{'weight': 0.9566588482478362}
17,8,Components Integration,{'weight': 0.2974914988449852}
17,8,Tools Usage,{'weight': 0.7341934219511391}
17,8,Chatbot development,{'weight': 0.3519351224851296}
17,8,Android development,{'weight': 0.65972110847091}
17,79,Avatar development,{'weight': 0.9683150792038758}
17,79,Components Integration,{'weight': 0.38362004328125393}
17,79,Tools Usage,{'weight': 0.9683150792038757}
17,79,Chatbot development,{'weight': 0.9883437690439604}
17,79,Android development,{'weight': 0.6914060292670343}
17,10,Android development,{'weight': 0.6364086465588308}
17,10,Avatar development,{'weight': 0.23412165725273665}
17,10,Chatbot development,{'weight': 0.0861285444362687}
17,10,Components Integration,{'weight': 0.03168492079612427}
17,10,Tools Usage,{'weight': 0.011656230956039605}
17,4,Avatar development,{'weight': 0.6364086465588308}
17,4,Components Integration,{'weight': 0.23412165725273665}
17,4,Chatbot development,{'weight': 0.0861285444362687}
17,4,Android development,{'weight': 0.03168492079612427}
17,4,Tools Usage,{'weight': 0.011656230956039605}
17,77,Avatar development,{'weight': 0.6364086465588308}
17,77,Components Integration,{'weight': 0.23412165725273665}
17,77,Chatbot development,{'weight': 0.0861285444362687}
17,77,Android development,{'weight': 0.03168492079612427}
17,77,Tools Usage,{'weight': 0.011656230956039605}
46,0,Topic Analysis,{'weight': 16.948973955490445}
46,0,Text Preprocessing,{'weight': 6.571232797525766}
46,0,Prediction Experiments,{'weight': 7.4797932469837765}
46,34,Topic Analysis,{'weight': 11.223342807677124}
46,34,Text Preprocessing,{'weight': 3.98746814957026}
46,34,Prediction Experiments,{'weight': 3.789189042752615}
46,5,Prediction Experiments,{'weight': 0.6652409557748218}
46,5,Topic Analysis,{'weight': 0.24472847105479764}
46,5,Text Preprocessing,{'weight': 0.09003057317038046}
46,6,Topic Analysis,{'weight': 3.5709332499289066}
46,6,Text Preprocessing,{'weight': 1.88888331104881}
46,6,Prediction Experiments,{'weight': 0.5401834390222827}
46,20,Topic Analysis,{'weight': 18.60993777858973}
46,20,Text Preprocessing,{'weight': 7.125357064349397}
46,20,Prediction Experiments,{'weight': 6.264705157060856}
46,19,Topic Analysis,{'weight': 5.321927646198574}
46,19,Text Preprocessing,{'weight': 1.4937340747851298}
46,19,Prediction Experiments,{'weight': 1.1843382790162953}
46,47,Topic Analysis,{'weight': 1.9957228673244654}
46,47,Prediction Experiments,{'weight': 0.42478961739555854}
46,47,Text Preprocessing,{'weight': 0.5794875152799758}
46,63,Topic Analysis,{'weight': 0.6652409557748218}
46,63,Prediction Experiments,{'weight': 0.24472847105479764}
46,63,Text Preprocessing,{'weight': 0.09003057317038046}
46,10,Topic Analysis,{'weight': 0.6652409557748218}
46,10,Text Preprocessing,{'weight': 0.24472847105479764}
46,10,Prediction Experiments,{'weight': 0.09003057317038046}
46,10,Components Integration,{'weight': 0.6364086465588308}
46,10,Avatar development,{'weight': 0.23412165725273665}
46,10,Android development,{'weight': 0.0861285444362687}
46,10,Tools Usage,{'weight': 0.03168492079612427}
46,10,Chatbot development,{'weight': 0.011656230956039605}
4,46,Avatar development,{'weight': 1.3045022139137858}
4,46,Chatbot development,{'weight': 0.9566588482478362}
4,46,Tools Usage,{'weight': 0.554371858941742}
4,46,Components Integration,{'weight': 0.14949838602851723}
4,46,Android development,{'weight': 0.034968692868118816}
4,69,Avatar development,{'weight': 0.6364086465588308}
4,69,Chatbot development,{'weight': 0.23412165725273665}
4,69,Components Integration,{'weight': 0.0861285444362687}
4,69,Android development,{'weight': 0.03168492079612427}
4,69,Tools Usage,{'weight': 0.011656230956039605}
4,0,Android development,{'weight': 1.2448072659569422}
4,0,Avatar development,{'weight': 7.27857696065354}
4,0,Tools Usage,{'weight': 4.912222652954877}
4,0,Chatbot development,{'weight': 5.124824180301194}
4,0,Components Integration,{'weight': 3.439568940133447}
4,31,Avatar development,{'weight': 0.7225371909950995}
4,31,Tools Usage,{'weight': 0.26580657804886093}
4,31,Android development,{'weight': 0.09778477539230832}
4,31,Components Integration,{'weight': 0.6680935673549551}
4,31,Chatbot development,{'weight': 0.24577788820877625}
4,10,Avatar development,{'weight': 0.9566588482478362}
4,10,Components Integration,{'weight': 0.2774628090049005}
4,10,Android development,{'weight': 0.12946969618843257}
4,10,Tools Usage,{'weight': 0.9022152246076918}
4,10,Chatbot development,{'weight': 0.7341934219511391}
4,6,Avatar development,{'weight': 0.8705303038115675}
4,6,Components Integration,{'weight': 0.24577788820877625}
4,6,Android development,{'weight': 0.11781346523239297}
4,6,Tools Usage,{'weight': 0.6680935673549551}
4,6,Chatbot development,{'weight': 0.09778477539230832}
4,8,Avatar development,{'weight': 8.515617576155899}
4,8,Chatbot development,{'weight': 4.847217841899488}
4,8,Tools Usage,{'weight': 3.452306381484568}
4,8,Android development,{'weight': 1.7918035960075094}
4,8,Components Integration,{'weight': 1.393054604452537}
4,63,Avatar development,{'weight': 7.415057371910772}
4,63,Chatbot development,{'weight': 3.7466576376543625}
4,63,Tools Usage,{'weight': 5.217676381012653}
4,63,Android development,{'weight': 1.6772739028471106}
4,63,Components Integration,{'weight': 1.9433347065750988}
4,79,Avatar development,{'weight': 8.433580788538809}
4,79,Chatbot development,{'weight': 5.261969046908807}
4,79,Tools Usage,{'weight': 3.3132394866202035}
4,79,Android development,{'weight': 1.7750586782394189}
4,79,Components Integration,{'weight': 3.2161519996927597}
4,3,Avatar development,{'weight': 4.606945395547464}
4,3,Chatbot development,{'weight': 1.121905222051573}
4,3,Tools Usage,{'weight': 1.69221401401422}
4,3,Android development,{'weight': 0.9102880419637303}
4,3,Components Integration,{'weight': 1.6686473264230142}
4,77,Chatbot development,{'weight': 2.765324583679204}
4,77,Tools Usage,{'weight': 2.604580196365901}
4,77,Avatar development,{'weight': 4.088350214221025}
4,77,Android development,{'weight': 0.28280561335700344}
4,77,Components Integration,{'weight': 1.2589393923768653}
4,78,Avatar development,{'weight': 3.4519415676621943}
4,78,Tools Usage,{'weight': 1.3208039607570645}
4,78,Chatbot development,{'weight': 3.0496545783561007}
4,78,Android development,{'weight': 0.25112069256087916}
4,78,Components Integration,{'weight': 1.9264792006637612}
34,0,Text Preprocessing,{'weight': 2.3304819115496436}
34,0,Prediction Experiments,{'weight': 1.068944457389571}
34,0,Topic Analysis,{'weight': 1.6005736310607848}
34,20,Topic Analysis,{'weight': 0.6652409557748218}
34,20,Text Preprocessing,{'weight': 0.24472847105479764}
34,20,Prediction Experiments,{'weight': 0.09003057317038046}
34,46,Text Preprocessing,{'weight': 2.3304819115496436}
34,46,Prediction Experiments,{'weight': 1.068944457389571}
34,46,Topic Analysis,{'weight': 1.6005736310607848}
10,46,Topic Analysis,{'weight': 0.6652409557748218}
10,46,Prediction Experiments,{'weight': 0.24472847105479764}
10,46,Text Preprocessing,{'weight': 0.09003057317038046}
10,46,Android development,{'weight': 0.6364086465588308}
10,46,Avatar development,{'weight': 0.23412165725273665}
10,46,Components Integration,{'weight': 0.0861285444362687}
10,46,Chatbot development,{'weight': 0.03168492079612427}
10,46,Tools Usage,{'weight': 0.011656230956039605}
10,0,Components Integration,{'weight': 1.284473524073701}
10,0,Avatar development,{'weight': 0.35193512248512965}
10,0,Tools Usage,{'weight': 0.33190643264504494}
10,0,Android development,{'weight': 0.35193512248512965}
10,0,Chatbot development,{'weight': 0.6797497983109947}
10,17,Components Integration,{'weight': 0.711434719107119}
10,17,Android development,{'weight': 0.49155577641755255}
10,17,Avatar development,{'weight': 1.042787392684105}
10,17,Chatbot development,{'weight': 0.8403506562274925}
10,17,Tools Usage,{'weight': 0.9138714555637313}
10,20,Topic Analysis,{'weight': 2.4851798094340607}
10,20,Text Preprocessing,{'weight': 0.6048507637363194}
10,20,Prediction Experiments,{'weight': 1.9099694268296195}
10,19,Topic Analysis,{'weight': 2.4851798094340607}
10,19,Text Preprocessing,{'weight': 0.6048507637363194}
10,19,Prediction Experiments,{'weight': 1.9099694268296195}
10,63,Components Integration,{'weight': 0.6364086465588308}
10,63,Avatar development,{'weight': 0.23412165725273665}
10,63,Tools Usage,{'weight': 0.0861285444362687}
10,63,Android development,{'weight': 0.03168492079612427}
10,63,Chatbot development,{'weight': 0.011656230956039605}
10,3,Components Integration,{'weight': 0.6364086465588308}
10,3,Avatar development,{'weight': 0.23412165725273665}
10,3,Tools Usage,{'weight': 0.0861285444362687}
10,3,Android development,{'weight': 0.03168492079612427}
10,3,Chatbot development,{'weight': 0.011656230956039605}
10,77,Components Integration,{'weight': 2.4223156791461777}
10,77,Avatar development,{'weight': 2.2450805997439125}
10,77,Tools Usage,{'weight': 1.4841348316774978}
10,77,Android development,{'weight': 2.3278146758258647}
10,77,Chatbot development,{'weight': 1.5206542136065464}
10,4,Components Integration,{'weight': 1.7742508016313085}
10,4,Android development,{'weight': 2.2100012105934717}
10,4,Avatar development,{'weight': 1.9792740216950517}
10,4,Chatbot development,{'weight': 0.8725893360916758}
10,4,Tools Usage,{'weight': 1.1638846299884924}
10,6,Components Integration,{'weight': 0.6364086465588308}
10,6,Avatar development,{'weight': 0.23412165725273665}
10,6,Tools Usage,{'weight': 0.0861285444362687}
10,6,Chatbot development,{'weight': 0.03168492079612427}
10,6,Android development,{'weight': 0.011656230956039605}
77,0,Components Integration,{'weight': 5.185418593040625}
77,0,Chatbot development,{'weight': 7.306391409056052}
77,0,Tools Usage,{'weight': 2.3442080108436216}
77,0,Avatar development,{'weight': 13.151661408892354}
77,0,Android development,{'weight': 3.012320578167345}
77,31,Components Integration,{'weight': 0.8520068871835321}
77,31,Chatbot development,{'weight': 1.6247524156027913}
77,31,Tools Usage,{'weight': 0.44971989787743794}
77,31,Avatar development,{'weight': 1.550280102122562}
77,31,Android development,{'weight': 0.5232406972136767}
77,39,Avatar development,{'weight': 0.6364086465588308}
77,39,Tools Usage,{'weight': 0.23412165725273665}
77,39,Android development,{'weight': 0.0861285444362687}
77,39,Components Integration,{'weight': 0.03168492079612427}
77,39,Chatbot development,{'weight': 0.011656230956039605}
77,40,Avatar development,{'weight': 0.6364086465588308}
77,40,Tools Usage,{'weight': 0.23412165725273665}
77,40,Android development,{'weight': 0.0861285444362687}
77,40,Components Integration,{'weight': 0.03168492079612427}
77,40,Chatbot development,{'weight': 0.011656230956039605}
77,28,Avatar development,{'weight': 0.6680935673549551}
77,28,Tools Usage,{'weight': 0.4682433145054733}
77,28,Android development,{'weight': 0.09778477539230832}
77,28,Components Integration,{'weight': 0.6680935673549551}
77,28,Chatbot development,{'weight': 0.09778477539230832}
77,78,Avatar development,{'weight': 0.6364086465588308}
77,78,Chatbot development,{'weight': 0.23412165725273665}
77,78,Components Integration,{'weight': 0.0861285444362687}
77,78,Tools Usage,{'weight': 0.03168492079612427}
77,78,Android development,{'weight': 0.011656230956039605}
77,63,Avatar development,{'weight': 1.2728172931176616}
77,63,Chatbot development,{'weight': 0.4682433145054733}
77,63,Components Integration,{'weight': 0.1722570888725374}
77,63,Tools Usage,{'weight': 0.06336984159224854}
77,63,Android development,{'weight': 0.02331246191207921}
77,3,Avatar development,{'weight': 4.533978355279284}
77,3,Chatbot development,{'weight': 3.43600463464129}
77,3,Components Integration,{'weight': 2.7886370455912832}
77,3,Tools Usage,{'weight': 0.9400509345031043}
77,3,Android development,{'weight': 1.3013290299850389}
77,8,Components Integration,{'weight': 0.9064505108236766}
77,8,Avatar development,{'weight': 2.3774692541819658}
77,8,Chatbot development,{'weight': 1.4249021627533094}
77,8,Android development,{'weight': 0.11836722430045202}
77,8,Tools Usage,{'weight': 0.17281084794059648}
77,10,Avatar development,{'weight': 2.77975624348806}
77,10,Tools Usage,{'weight': 0.3408326505971491}
77,10,Components Integration,{'weight': 0.672185324174135}
77,10,Chatbot development,{'weight': 0.22725447158074086}
77,10,Android development,{'weight': 0.9799713101599153}
77,17,Avatar development,{'weight': 0.6364086465588308}
77,17,Tools Usage,{'weight': 0.23412165725273665}
77,17,Components Integration,{'weight': 0.0861285444362687}
77,17,Chatbot development,{'weight': 0.03168492079612427}
77,17,Android development,{'weight': 0.011656230956039605}
77,79,Avatar development,{'weight': 1.593067494806667}
77,79,Chatbot development,{'weight': 1.1907805055005727}
77,79,Tools Usage,{'weight': 0.3635913534411692}
77,79,Components Integration,{'weight': 0.711434719107119}
77,79,Android development,{'weight': 0.14112592714447217}
77,4,Avatar development,{'weight': 6.231697811150255}
77,4,Chatbot development,{'weight': 4.47455674110941}
77,4,Tools Usage,{'weight': 1.017807020055328}
77,4,Components Integration,{'weight': 2.7040137743670636}
77,4,Android development,{'weight': 0.5719246533179437}
77,6,Avatar development,{'weight': 0.6364086465588308}
77,6,Components Integration,{'weight': 0.23412165725273665}
77,6,Chatbot development,{'weight': 0.0861285444362687}
77,6,Tools Usage,{'weight': 0.03168492079612427}
77,6,Android development,{'weight': 0.011656230956039605}
77,46,Avatar development,{'weight': 1.1061572342763535}
77,46,Chatbot development,{'weight': 1.8388453830154432}
77,46,Tools Usage,{'weight': 0.9063069814268716}
77,46,Android development,{'weight': 0.10999476541640696}
77,46,Components Integration,{'weight': 2.038695635864925}
63,77,Tools Usage,{'weight': 1.2728172931176616}
63,77,Avatar development,{'weight': 0.32025020168900536}
63,77,Chatbot development,{'weight': 0.32025020168900536}
63,77,Android development,{'weight': 0.06336984159224854}
63,77,Components Integration,{'weight': 0.02331246191207921}
63,0,Tools Usage,{'weight': 1.3589458375539303}
63,0,Avatar development,{'weight': 0.35193512248512965}
63,0,Chatbot development,{'weight': 0.9566588482478362}
63,0,Android development,{'weight': 0.07502607254828814}
63,0,Components Integration,{'weight': 0.25743411916481584}
63,3,Tools Usage,{'weight': 1.3045022139137858}
63,3,Avatar development,{'weight': 0.554371858941742}
63,3,Chatbot development,{'weight': 0.9566588482478362}
63,3,Android development,{'weight': 0.07502607254828814}
63,3,Components Integration,{'weight': 0.10944100634834791}
63,4,Chatbot development,{'weight': 0.6364086465588308}
63,4,Components Integration,{'weight': 0.23412165725273665}
63,4,Tools Usage,{'weight': 0.0861285444362687}
63,4,Avatar development,{'weight': 0.03168492079612427}
63,4,Android development,{'weight': 0.011656230956039605}
79,0,Chatbot development,{'weight': 6.38876067131563}
79,0,Tools Usage,{'weight': 3.474029289782387}
79,0,Components Integration,{'weight': 2.6720417947773303}
79,0,Avatar development,{'weight': 2.2624773901279855}
79,0,Android development,{'weight': 1.2026908539966645}
79,77,Chatbot development,{'weight': 2.229476141365498}
79,77,Tools Usage,{'weight': 0.39527627423729356}
79,77,Components Integration,{'weight': 1.2224654262966972}
79,77,Avatar development,{'weight': 0.3952762742372935}
79,77,Android development,{'weight': 0.7575058838632184}
79,4,Avatar development,{'weight': 1.898886036686817}
79,4,Chatbot development,{'weight': 4.065591511377005}
79,4,Tools Usage,{'weight': 2.465656830898342}
79,4,Components Integration,{'weight': 2.4682433145054734}
79,4,Android development,{'weight': 1.1016223065323616}
79,3,Chatbot development,{'weight': 0.8705303038115675}
79,3,Tools Usage,{'weight': 0.24577788820877625}
79,3,Avatar development,{'weight': 0.11781346523239297}
79,3,Android development,{'weight': 0.11781346523239297}
79,3,Components Integration,{'weight': 0.6480648775148704}
79,78,Chatbot development,{'weight': 0.6364086465588308}
79,78,Tools Usage,{'weight': 0.23412165725273665}
79,78,Avatar development,{'weight': 0.0861285444362687}
79,78,Components Integration,{'weight': 0.03168492079612427}
79,78,Android development,{'weight': 0.011656230956039605}
79,46,Chatbot development,{'weight': 0.6364086465588308}
79,46,Tools Usage,{'weight': 0.23412165725273665}
79,46,Avatar development,{'weight': 0.0861285444362687}
79,46,Components Integration,{'weight': 0.03168492079612427}
79,46,Android development,{'weight': 0.011656230956039605}
79,17,Components Integration,{'weight': 1.042787392684105}
79,17,Chatbot development,{'weight': 1.5386238711665225}
79,17,Avatar development,{'weight': 0.6405004033780107}
79,17,Tools Usage,{'weight': 0.7114347191071189}
79,17,Android development,{'weight': 0.06665361366424308}
79,8,Chatbot development,{'weight': 0.6364086465588308}
