source,target,weight
72,31,840.0
72,1,16.0
72,11,60.0
72,29,68.0
72,20,12.0
72,32,96.0
72,0,192.0
72,10,8.0
72,34,16.0
72,28,12.0
72,30,72.0
72,46,176.0
72,62,76.0
72,6,48.0
72,74,8.0
72,37,4.0
72,17,24.0
72,13,24.0
72,63,24.0
31,72,840.0
31,20,24.0
31,0,2116.0
31,29,120.0
31,62,1060.0
31,11,84.0
31,28,12.0
31,6,56.0
31,30,88.0
31,32,352.0
31,46,220.0
31,34,40.0
31,35,8.0
31,74,36.0
31,69,8.0
31,1,16.0
31,73,20.0
31,17,20.0
31,37,32.0
31,61,24.0
31,4,124.0
31,10,16.0
31,3,100.0
31,77,96.0
31,63,40.0
31,8,16.0
1,72,16.0
1,31,16.0
1,0,16.0
1,46,8.0
1,3,4.0
11,72,60.0
11,31,84.0
11,0,48.0
11,62,32.0
29,72,68.0
29,31,120.0
29,20,64.0
29,0,96.0
29,62,16.0
29,6,8.0
29,17,16.0
29,46,8.0
20,72,12.0
20,31,24.0
20,29,64.0
20,0,4488.0
20,30,16.0
20,17,36.0
20,32,24.0
20,62,32.0
20,34,320.0
20,46,1620.0
20,19,316.0
20,6,160.0
20,10,128.0
20,47,188.0
20,4,12.0
20,77,4.0
20,63,8.0
32,72,96.0
32,31,352.0
32,20,24.0
32,0,192.0
32,30,12.0
32,17,8.0
32,62,116.0
32,6,4.0
32,34,4.0
32,73,4.0
32,61,4.0
32,46,4.0
32,22,32.0
0,72,192.0
0,31,2116.0
0,1,16.0
0,11,48.0
0,29,96.0
0,20,4488.0
0,32,192.0
0,30,136.0
0,17,544.0
0,10,684.0
0,37,140.0
0,62,1740.0
0,25,8.0
0,63,704.0
0,6,368.0
0,46,3032.0
0,69,80.0
0,34,800.0
0,4,2356.0
0,77,4364.0
0,5,20.0
0,8,280.0
0,3,1308.0
0,19,320.0
0,47,128.0
0,79,840.0
0,78,128.0
10,72,8.0
10,31,16.0
10,20,128.0
10,0,684.0
10,17,56.0
10,46,60.0
10,6,28.0
10,19,40.0
10,63,264.0
10,3,96.0
10,77,220.0
10,4,1872.0
10,79,44.0
10,78,40.0
10,8,44.0
34,72,16.0
34,31,40.0
34,20,320.0
34,32,4.0
34,0,800.0
34,17,12.0
34,46,528.0
34,6,56.0
34,47,40.0
34,19,40.0
28,72,12.0
28,31,12.0
28,77,12.0
30,72,72.0
30,31,88.0
30,20,16.0
30,32,12.0
30,0,136.0
30,6,8.0
30,62,8.0
46,72,176.0
46,31,220.0
46,1,8.0
46,29,8.0
46,20,1620.0
46,32,4.0
46,0,3032.0
46,10,60.0
46,34,528.0
46,17,44.0
46,62,4.0
46,63,24.0
46,6,176.0
46,4,340.0
46,5,20.0
46,106,4.0
46,19,292.0
46,47,240.0
46,77,1376.0
46,79,176.0
46,8,136.0
46,3,1212.0
46,78,48.0
46,12,8.0
46,104,28.0
46,88,12.0
46,103,20.0
46,105,4.0
46,45,4.0
62,72,76.0
62,31,1060.0
62,11,32.0
62,29,16.0
62,20,32.0
62,32,116.0
62,0,1740.0
62,30,8.0
62,46,4.0
62,17,8.0
62,25,16.0
62,6,144.0
62,63,4.0
62,69,8.0
62,61,4.0
6,72,48.0
6,31,56.0
6,29,8.0
6,20,160.0
6,32,4.0
6,0,368.0
6,10,28.0
6,34,56.0
6,30,8.0
6,46,176.0
6,62,144.0
6,47,4.0
6,19,24.0
6,4,52.0
6,77,12.0
74,72,8.0
74,31,36.0
37,72,4.0
37,31,32.0
37,0,140.0
37,17,8.0
17,72,24.0
17,31,20.0
17,29,16.0
17,20,36.0
17,32,8.0
17,0,544.0
17,10,56.0
17,34,12.0
17,46,44.0
17,62,8.0
17,37,8.0
17,63,44.0
17,19,24.0
17,77,76.0
17,3,56.0
17,8,16.0
17,79,48.0
17,4,40.0
17,101,16.0
13,72,24.0
63,72,24.0
63,31,40.0
63,20,8.0
63,0,704.0
63,10,264.0
63,46,24.0
63,62,4.0
63,17,44.0
63,77,284.0
63,3,140.0
63,4,1064.0
63,78,12.0
63,79,100.0
63,8,184.0
35,31,8.0
69,31,8.0
69,0,80.0
69,62,8.0
69,4,16.0
69,3,4.0
69,79,4.0
73,31,20.0
73,32,4.0
61,31,24.0
61,32,4.0
61,62,4.0
4,31,124.0
4,20,12.0
4,0,2356.0
4,10,1872.0
4,46,340.0
4,6,52.0
4,17,40.0
4,69,16.0
4,63,1064.0
4,79,696.0
4,5,4.0
4,77,1304.0
4,8,416.0
4,3,1044.0
4,78,368.0
4,45,16.0
4,12,4.0
4,101,8.0
4,88,8.0
4,103,8.0
3,31,100.0
3,1,4.0
3,0,1308.0
3,10,96.0
3,46,1212.0
3,17,56.0
3,69,4.0
3,63,140.0
3,79,424.0
3,4,1044.0
3,77,2136.0
3,5,8.0
3,78,140.0
3,8,296.0
3,101,20.0
3,104,28.0
3,88,4.0
3,103,20.0
3,105,12.0
3,45,8.0
77,31,96.0
77,20,4.0
77,0,4364.0
77,10,220.0
77,28,12.0
77,46,1376.0
77,6,12.0
77,17,76.0
77,63,284.0
77,79,948.0
77,4,1304.0
77,3,2136.0
77,8,428.0
77,78,180.0
77,12,4.0
77,39,4.0
77,40,8.0
77,23,24.0
77,103,8.0
77,5,12.0
8,31,16.0
8,0,280.0
8,10,44.0
8,46,136.0
8,17,16.0
8,63,184.0
8,79,52.0
8,4,416.0
8,3,296.0
8,77,428.0
8,78,8.0
19,20,316.0
19,0,320.0
19,10,40.0
19,34,40.0
19,46,292.0
19,6,24.0
19,17,24.0
19,47,44.0
47,20,188.0
47,0,128.0
47,34,40.0
47,46,240.0
47,6,4.0
47,19,44.0
22,32,32.0
25,0,8.0
25,62,16.0
5,0,20.0
5,46,20.0
5,4,4.0
5,3,8.0
5,77,12.0
79,0,840.0
79,10,44.0
79,46,176.0
79,17,48.0
79,69,4.0
79,63,100.0
79,4,696.0
79,77,948.0
