source,target,weight
72,31,772.0
72,1,16.0
72,11,52.0
72,29,52.0
72,20,12.0
72,32,64.0
72,0,188.0
72,10,8.0
72,34,16.0
72,28,12.0
72,30,72.0
72,46,124.0
72,62,76.0
72,6,48.0
72,74,8.0
72,37,4.0
72,17,16.0
72,13,24.0
72,63,24.0
31,72,772.0
31,20,24.0
31,0,2112.0
31,29,104.0
31,62,1060.0
31,11,84.0
31,28,12.0
31,6,56.0
31,30,84.0
31,32,308.0
31,46,192.0
31,34,40.0
31,35,8.0
31,74,36.0
31,69,8.0
31,1,16.0
31,73,20.0
31,17,20.0
31,37,32.0
31,61,24.0
31,4,124.0
31,10,16.0
31,3,36.0
31,77,96.0
31,63,40.0
31,8,8.0
1,72,16.0
1,31,16.0
1,0,16.0
1,46,8.0
1,3,4.0
11,72,52.0
11,31,84.0
11,0,48.0
11,62,32.0
29,72,52.0
29,31,104.0
29,20,64.0
29,0,96.0
29,62,16.0
29,6,8.0
29,17,16.0
20,72,12.0
20,31,24.0
20,29,64.0
20,0,4316.0
20,30,16.0
20,17,28.0
20,32,24.0
20,62,32.0
20,34,276.0
20,46,1596.0
20,19,212.0
20,6,160.0
20,10,104.0
20,47,172.0
20,4,12.0
20,77,4.0
20,63,8.0
32,72,64.0
32,31,308.0
32,20,24.0
32,0,176.0
32,30,12.0
32,17,8.0
32,62,116.0
32,6,4.0
32,34,4.0
32,73,4.0
32,61,4.0
0,72,188.0
0,31,2112.0
0,1,16.0
0,11,48.0
0,29,96.0
0,20,4316.0
0,32,176.0
0,30,136.0
0,17,536.0
0,10,684.0
0,37,140.0
0,62,1740.0
0,25,8.0
0,63,704.0
0,6,352.0
0,46,2808.0
0,69,80.0
0,34,772.0
0,4,2308.0
0,77,4188.0
0,8,232.0
0,3,928.0
0,19,224.0
0,47,128.0
0,79,832.0
0,78,124.0
10,72,8.0
10,31,16.0
10,20,104.0
10,0,684.0
10,17,48.0
10,46,60.0
10,6,28.0
10,19,40.0
10,63,264.0
10,3,92.0
10,77,212.0
10,4,1872.0
10,79,44.0
10,78,40.0
10,8,44.0
34,72,16.0
34,31,40.0
34,20,276.0
34,32,4.0
