source,target,weight
72,31,1392.0
72,1,20.0
72,11,104.0
72,29,108.0
72,20,12.0
72,32,248.0
72,0,880.0
72,10,8.0
72,34,40.0
72,28,20.0
72,30,208.0
72,46,216.0
72,62,84.0
72,6,48.0
72,74,16.0
72,37,20.0
72,17,56.0
72,13,64.0
72,69,24.0
72,35,8.0
72,33,80.0
72,63,24.0
72,79,32.0
72,4,76.0
72,3,128.0
72,8,8.0
72,78,4.0
31,72,1392.0
31,20,232.0
31,0,8752.0
31,29,3908.0
31,62,1264.0
31,11,1360.0
31,28,88.0
31,6,144.0
31,30,1728.0
31,32,1960.0
31,46,656.0
31,34,348.0
31,35,92.0
31,74,112.0
31,69,160.0
31,1,448.0
31,73,136.0
31,17,308.0
31,37,736.0
31,61,40.0
31,16,24.0
31,25,32.0
31,4,1628.0
31,52,20.0
31,26,16.0
31,110,4.0
31,10,124.0
31,13,20.0
31,22,100.0
31,70,4.0
31,3,1308.0
31,33,96.0
31,36,8.0
31,77,356.0
31,63,44.0
31,8,148.0
31,79,140.0
31,78,4.0
31,39,4.0
1,72,20.0
1,31,448.0
1,0,472.0
1,29,32.0
1,32,28.0
1,11,132.0
1,69,8.0
1,46,80.0
1,4,8.0
1,17,32.0
1,51,12.0
1,37,24.0
1,74,4.0
1,30,112.0
1,28,16.0
1,25,4.0
1,70,4.0
1,13,20.0
1,34,24.0
1,73,4.0
1,33,20.0
1,3,4.0
11,72,104.0
11,31,1360.0
11,1,132.0
11,20,56.0
11,0,1932.0
11,29,700.0
11,62,160.0
11,61,4.0
11,32,300.0
11,17,136.0
11,33,72.0
11,30,956.0
11,6,92.0
11,69,4.0
11,74,12.0
11,46,100.0
11,25,56.0
11,35,36.0
11,10,36.0
11,34,92.0
11,26,8.0
11,70,16.0
11,28,136.0
11,13,20.0
11,22,44.0
11,37,260.0
11,75,4.0
11,73,64.0
11,52,4.0
11,36,36.0
11,3,4.0
29,72,108.0
29,31,3908.0
29,1,32.0
29,11,700.0
29,20,188.0
29,0,1520.0
29,62,44.0
29,6,48.0
29,17,132.0
29,46,108.0
29,32,316.0
29,30,3000.0
29,69,84.0
29,74,40.0
29,4,20.0
29,13,96.0
29,34,72.0
29,37,532.0
29,22,116.0
29,73,28.0
29,10,36.0
29,25,76.0
29,16,12.0
29,35,392.0
29,28,352.0
29,33,248.0
29,70,32.0
29,36,56.0
20,72,12.0
20,31,232.0
20,11,56.0
20,29,188.0
20,0,7996.0
20,30,192.0
20,17,72.0
20,32,232.0
20,62,32.0
20,61,8.0
20,34,508.0
20,37,24.0
20,33,8.0
20,46,2132.0
20,28,20.0
20,22,4.0
20,19,664.0
20,6,164.0
20,10,420.0
20,47,232.0
20,48,448.0
20,5,16.0
20,49,8.0
20,26,4.0
20,4,16.0
20,77,4.0
20,63,8.0
20,3,4.0
32,72,248.0
32,31,1960.0
32,1,28.0
32,11,300.0
32,29,316.0
32,20,232.0
32,0,1628.0
32,30,304.0
32,17,84.0
32,62,448.0
32,6,20.0
32,34,16.0
32,73,16.0
32,61,24.0
32,46,248.0
32,22,76.0
32,16,8.0
32,25,24.0
32,35,40.0
32,74,16.0
32,28,28.0
32,37,64.0
32,36,4.0
32,69,20.0
32,4,16.0
32,10,12.0
32,33,4.0
0,72,880.0
0,31,8752.0
0,1,472.0
0,11,1932.0
0,29,1520.0
0,20,7996.0
0,32,1628.0
0,30,1876.0
0,17,2304.0
0,10,1092.0
0,37,496.0
0,62,2380.0
0,25,56.0
0,63,824.0
0,6,492.0
0,46,5664.0
0,69,432.0
0,34,1872.0
0,61,332.0
0,73,88.0
0,33,180.0
0,28,356.0
0,16,620.0
0,109,4.0
0,74,468.0
0,4,5568.0
0,7,80.0
0,77,5368.0
0,51,12.0
0,75,36.0
0,68,8.0
0,26,44.0
0,13,56.0
0,22,48.0
0,59,12.0
0,70,20.0
0,52,28.0
0,35,20.0
0,36,56.0
0,5,2948.0
0,84,48.0
0,93,4.0
0,56,184.0
0,106,16.0
0,48,328.0
0,45,4.0
0,8,636.0
0,23,100.0
0,3,6624.0
0,39,28.0
0,43,4.0
0,19,472.0
0,47,216.0
0,49,4.0
0,79,1192.0
0,78,176.0
0,81,4.0
0,102,8.0
0,104,12.0
10,72,8.0
10,31,124.0
10,11,36.0
10,29,36.0
10,20,420.0
10,32,12.0
10,0,1092.0
10,30,20.0
10,17,72.0
10,46,108.0
10,37,20.0
10,34,28.0
10,52,8.0
10,74,32.0
10,5,84.0
10,61,8.0
10,56,8.0
10,16,104.0
10,6,28.0
10,19,40.0
10,63,264.0
10,3,148.0
10,77,220.0
10,4,1888.0
10,79,44.0
10,78,40.0
10,8,48.0
10,102,8.0
34,72,40.0
34,31,348.0
34,1,24.0
34,11,92.0
34,29,72.0
34,20,508.0
34,32,16.0
34,0,1872.0
