source,target,weight
72,31,452.0
72,1,16.0
72,11,44.0
72,29,32.0
72,20,12.0
72,32,16.0
72,0,96.0
72,10,8.0
72,34,4.0
72,28,8.0
72,30,64.0
72,46,56.0
72,62,44.0
72,6,40.0
72,74,8.0
72,37,4.0
72,63,24.0
31,72,452.0
31,20,24.0
31,0,1024.0
31,29,92.0
31,62,140.0
31,11,48.0
31,28,12.0
31,6,48.0
31,30,28.0
31,32,44.0
31,46,80.0
31,34,16.0
31,35,8.0
31,74,24.0
31,4,68.0
31,10,16.0
31,77,48.0
31,63,40.0
1,72,16.0
1,0,12.0
11,72,44.0
11,31,48.0
11,0,32.0
11,62,24.0
29,72,32.0
29,31,92.0
29,20,64.0
29,0,56.0
29,62,12.0
29,6,8.0
20,72,12.0
20,31,24.0
20,29,64.0
20,0,1096.0
20,30,16.0
20,17,24.0
20,32,16.0
20,34,80.0
20,46,1260.0
20,19,52.0
20,6,104.0
20,10,100.0
20,47,96.0
20,4,12.0
20,77,4.0
20,63,8.0
32,72,16.0
32,31,44.0
32,20,16.0
32,0,120.0
32,62,56.0
32,6,4.0
0,72,96.0
0,31,1024.0
0,1,12.0
0,11,32.0
0,29,56.0
0,20,1096.0
0,32,120.0
0,30,32.0
0,17,484.0
0,10,520.0
0,37,24.0
0,62,440.0
0,25,8.0
0,63,688.0
0,6,244.0
0,46,1652.0
0,69,48.0
0,34,300.0
0,4,1816.0
0,77,2032.0
0,8,88.0
0,3,300.0
0,19,76.0
0,47,68.0
0,79,620.0
0,78,88.0
10,72,8.0
10,31,16.0
10,20,100.0
10,0,520.0
10,17,48.0
10,46,56.0
10,6,28.0
10,19,40.0
10,63,256.0
10,3,12.0
10,77,160.0
10,4,1592.0
10,79,40.0
10,78,40.0
10,8,24.0
34,72,4.0
34,31,16.0
34,20,80.0
34,0,300.0
34,17,12.0
34,46,400.0
34,6,16.0
34,47,20.0
28,72,8.0
28,31,12.0
28,77,12.0
30,72,64.0
30,31,28.0
30,20,16.0
30,0,32.0
30,6,8.0
46,72,56.0
46,31,80.0
46,20,1260.0
46,0,1652.0
46,10,56.0
46,34,400.0
46,17,32.0
46,62,4.0
46,63,24.0
46,6,72.0
46,4,88.0
46,5,8.0
46,19,212.0
46,47,116.0
46,77,48.0
46,79,8.0
62,72,44.0
62,31,140.0
62,11,24.0
62,29,12.0
62,32,56.0
62,0,440.0
62,46,4.0
62,25,8.0
62,6,144.0
62,63,4.0
6,72,40.0
6,31,48.0
6,29,8.0
6,20,104.0
6,32,4.0
6,0,244.0
6,10,28.0
6,34,16.0
6,30,8.0
6,46,72.0
6,62,144.0
6,47,4.0
6,4,52.0
6,77,12.0
74,72,8.0
74,31,24.0
37,72,4.0
37,0,24.0
63,72,24.0
63,31,40.0
63,20,8.0
63,0,688.0
63,10,256.0
63,46,24.0
63,62,4.0
63,17,44.0
63,77,284.0
63,3,140.0
63,4,1064.0
63,78,12.0
63,79,100.0
63,8,184.0
35,31,8.0
4,31,68.0
4,20,12.0
4,0,1816.0
4,10,1592.0
4,46,88.0
4,6,52.0
4,17,40.0
4,69,16.0
4,63,1064.0
4,79,528.0
4,77,676.0
4,8,324.0
4,3,356.0
4,78,320.0
4,45,16.0
77,31,48.0
77,20,4.0
77,0,2032.0
77,10,160.0
77,28,12.0
77,46,48.0
77,6,12.0
77,17,68.0
77,63,284.0
77,79,428.0
77,4,676.0
77,3,200.0
77,8,120.0
77,78,136.0
77,39,4.0
77,40,8.0
77,23,24.0
17,20,24.0
17,0,484.0
17,10,48.0
17,34,12.0
17,46,32.0
17,63,44.0
17,77,68.0
17,3,12.0
17,8,12.0
17,79,40.0
17,4,40.0
19,20,52.0
19,0,76.0
19,10,40.0
19,46,212.0
19,47,16.0
47,20,96.0
47,0,68.0
47,34,20.0
47,46,116.0
47,6,4.0
47,19,16.0
25,0,8.0
25,62,8.0
69,0,48.0
69,4,16.0
8,0,88.0
8,10,24.0
8,17,12.0
8,63,184.0
8,79,8.0
8,4,324.0
8,3,8.0
8,77,120.0
8,78,4.0
3,0,300.0
3,10,12.0
3,17,12.0
3,63,140.0
3,79,56.0
3,4,356.0
3,77,200.0
3,78,24.0
3,8,8.0
79,0,620.0
79,10,40.0
79,46,8.0
79,17,40.0
79,63,100.0
79,4,528.0
79,77,428.0
79,3,56.0
79,45,4.0
79,8,8.0
79,78,60.0
78,0,88.0
78,10,40.0
78,63,12.0
78,79,60.0
78,4,320.0
78,3,24.0
78,8,4.0
78,77,136.0
5,46,8.0
45,79,4.0
45,4,16.0
39,77,4.0
40,77,8.0
23,77,24.0
