source,target,weight
20,72,3.0
20,0,14.0
20,17,1.0
20,46,20.0
20,10,1.0
20,6,2.0
20,34,3.0
20,47,1.0
20,4,1.0
0,20,12.0
0,72,2.0
0,62,11.0
0,31,13.0
0,17,10.0
0,46,27.0
0,4,30.0
0,34,5.0
0,10,4.0
0,6,4.0
0,47,4.0
0,77,39.0
0,79,10.0
0,63,13.0
0,78,3.0
0,8,1.0
72,20,2.0
72,0,5.0
72,6,4.0
72,31,12.0
62,72,5.0
62,0,10.0
62,6,5.0
62,31,2.0
31,0,11.0
31,62,6.0
31,72,13.0
6,62,5.0
6,0,5.0
6,31,2.0
6,72,1.0
6,20,3.0
6,46,2.0
6,47,1.0
6,4,2.0
17,0,9.0
17,34,1.0
17,10,1.0
17,79,1.0
17,77,1.0
17,4,1.0
17,63,1.0
46,0,33.0
46,4,2.0
46,34,3.0
46,20,24.0
46,6,2.0
46,47,1.0
46,19,3.0
46,10,1.0
4,46,1.0
4,0,27.0
4,10,36.0
4,77,15.0
4,79,9.0
4,6,2.0
4,63,19.0
4,8,1.0
4,17,1.0
4,78,3.0
4,20,1.0
34,0,2.0
34,46,6.0
34,20,4.0
10,0,10.0
10,6,2.0
10,77,5.0
10,4,28.0
10,46,1.0
10,79,2.0
10,63,3.0
10,8,1.0
47,46,7.0
19,46,3.0
77,0,35.0
77,63,7.0
77,10,3.0
77,4,21.0
77,79,10.0
77,78,3.0
77,8,2.0
77,17,1.0
63,77,6.0
63,0,15.0
63,79,4.0
63,10,4.0
63,4,16.0
63,46,1.0
63,8,1.0
63,17,2.0
79,63,1.0
79,0,11.0
79,4,7.0
79,77,15.0
79,78,3.0
79,10,1.0
78,63,1.0
78,4,5.0
78,10,1.0
78,0,2.0
78,79,2.0
78,77,1.0
8,63,4.0
8,0,1.0
8,4,1.0
