source,target,weight
20,72,3.0
20,0,10.0
20,46,6.0
20,10,1.0
20,6,2.0
0,20,11.0
0,72,1.0
0,17,4.0
0,46,14.0
0,4,8.0
0,34,3.0
0,10,3.0
0,6,3.0
0,77,13.0
0,79,7.0
0,63,1.0
72,20,2.0
72,0,2.0
6,0,2.0
6,20,3.0
6,46,2.0
6,4,1.0
17,0,2.0
17,10,1.0
17,79,1.0
46,0,18.0
46,34,1.0
46,20,5.0
46,6,1.0
4,0,11.0
4,10,1.0
4,77,6.0
4,79,5.0
34,0,2.0
34,46,2.0
10,0,2.0
10,6,2.0
10,77,2.0
10,4,1.0
10,46,1.0
77,0,12.0
77,63,1.0
77,10,2.0
77,4,9.0
77,79,1.0
63,77,1.0
63,0,1.0
63,79,1.0
79,63,1.0
79,0,8.0
79,4,3.0
79,77,3.0
