source,target,weight
20,72,3.0
20,0,12.0
20,17,1.0
20,46,16.0
20,10,1.0
20,6,2.0
20,34,2.0
0,20,11.0
0,72,1.0
0,62,10.0
0,31,5.0
0,17,10.0
0,46,21.0
0,4,24.0
0,34,3.0
0,10,3.0
0,6,3.0
0,77,27.0
0,79,8.0
0,63,12.0
0,78,2.0
0,8,1.0
72,20,2.0
72,0,2.0
62,72,1.0
62,0,10.0
62,6,4.0
62,31,1.0
31,0,4.0
31,62,3.0
6,62,3.0
6,0,4.0
6,31,1.0
6,20,3.0
6,46,2.0
6,4,2.0
17,0,9.0
17,34,1.0
17,10,1.0
17,79,1.0
17,77,1.0
46,0,22.0
46,4,2.0
46,34,3.0
46,20,19.0
46,6,1.0
46,47,1.0
46,19,1.0
4,0,19.0
4,10,31.0
4,77,11.0
4,79,8.0
4,6,2.0
4,63,15.0
4,8,1.0
34,0,2.0
34,46,5.0
34,20,2.0
10,0,9.0
10,6,2.0
10,77,3.0
10,4,26.0
10,46,1.0
10,79,1.0
47,46,1.0
19,46,1.0
77,0,25.0
77,63,5.0
77,10,3.0
77,4,14.0
77,79,3.0
77,78,1.0
77,8,2.0
77,17,1.0
63,77,5.0
63,0,13.0
63,79,3.0
63,10,2.0
63,4,12.0
63,46,1.0
63,8,1.0
63,17,1.0
79,63,1.0
79,0,10.0
79,4,4.0
79,77,7.0
79,78,2.0
78,63,1.0
78,4,2.0
78,10,1.0
78,0,1.0
8,63,4.0
8,0,1.0
